"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn","kWm"
"Hays_2021_54",29.957819,276,"2010-01-01",1,1,2010,0.423564814814815,11.95500088,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-02",1,2,2010,0.423900462962963,5.036000252,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-03",1,3,2010,0.424282407407407,5.011000156,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-04",1,4,2010,0.424675925925926,5.777000427,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-05",1,5,2010,0.425104166666667,2.532000065,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-06",1,6,2010,0.425555555555556,3.14800024,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-07",1,7,2010,0.426041666666667,6.171000481,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-08",1,8,2010,0.426550925925926,-0.221000016,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-09",1,9,2010,0.427083333333333,-4.513000011,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-10",1,10,2010,0.427650462962963,-1.376000047,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-11",1,11,2010,0.428240740740741,0.90200007,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-12",1,12,2010,0.428854166666667,5.248000145,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-13",1,13,2010,0.429490740740741,11.35900021,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-14",1,14,2010,0.430138888888889,9.684000015,1.748000026,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-15",1,15,2010,0.430833333333333,11.70100021,30.95700073,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-16",1,16,2010,0.431539351851852,8.663000107,36.63700104,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-17",1,17,2010,0.432280092592593,9.319000244,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-18",1,18,2010,0.433032407407407,10.87300014,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-19",1,19,2010,0.433796296296296,15.11500072,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-20",1,20,2010,0.434606481481481,18.01900101,0.411000013,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-21",1,21,2010,0.435405092592593,14.17900085,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-22",1,22,2010,0.43625,15.59600067,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-23",1,23,2010,0.437106481481482,15.68400097,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-24",1,24,2010,0.437974537037037,14.81000042,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-25",1,25,2010,0.438877314814815,9.526000023,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-26",1,26,2010,0.439791666666667,10.18800068,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-27",1,27,2010,0.440717592592593,11.50600052,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-28",1,28,2010,0.441655092592593,15.61600113,3.223999977,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-29",1,29,2010,0.442615740740741,11.41800022,33.19499969,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-30",1,30,2010,0.443599537037037,2.543000221,2.753999949,157.098734978982
"Hays_2021_54",29.957819,276,"2010-01-31",1,31,2010,0.444583333333333,3.281000137,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-02-01",2,1,2010,0.445590277777778,0.106000006,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-02-02",2,2,2010,0.446608796296296,4.543000221,1.254999995,157.098734978982
"Hays_2021_54",29.957819,276,"2010-02-03",2,3,2010,0.447638888888889,8.464000702,8.347999573,157.098734978982
"Hays_2021_54",29.957819,276,"2010-02-04",2,4,2010,0.44869212962963,8.115000725,26.3939991,157.098734978982
"Hays_2021_54",29.957819,276,"2010-02-05",2,5,2010,0.449756944444444,7.800000191,11.30000019,157.098734978982
"Hays_2021_54",29.957819,276,"2010-02-06",2,6,2010,0.450821759259259,10.44900036,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-02-07",2,7,2010,0.451909722222222,10.06400013,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-02-08",2,8,2010,0.452986111111111,9.684000015,5.097000122,157.098734978982
"Hays_2021_54",29.957819,276,"2010-02-09",2,9,2010,0.454108796296296,10.54700089,11.09300041,157.098734978982
"Hays_2021_54",29.957819,276,"2010-02-10",2,10,2010,0.455219907407407,4.363000393,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-02-11",2,11,2010,0.456342592592593,2.127000093,5.538000107,157.098734978982
"Hays_2021_54",29.957819,276,"2010-02-12",2,12,2010,0.457476851851852,2.573000193,8.968000412,157.098734978982
"Hays_2021_54",29.957819,276,"2010-02-13",2,13,2010,0.458622685185185,4.195000172,0.31400001,157.098734978982
"Hays_2021_54",29.957819,276,"2010-02-14",2,14,2010,0.459768518518519,7.376000404,0,157.098734978982
"Hays_2021_54",29.957819,276,"2010-02-15",2,15,2010,0.460925925925926,9.991000175,0.022,157.098734978982
"Hays_2021_54",29.957819,276,"2010-02-16",2,16,2010,0.462106481481481,4.549000263,0,157.098734978982
