"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn"
"Bell_2020_05",31.0894,157,2010-01-01,1,1,2010,0.419884259259259,7.95000028610229,0.028999999165535
"Bell_2020_05",31.0894,157,2010-01-02,1,2,2010,0.420243055555556,4.70800018310547,0
"Bell_2020_05",31.0894,157,2010-01-03,1,3,2010,0.420625,4.89500045776367,0
"Bell_2020_05",31.0894,157,2010-01-04,1,4,2010,0.421053240740741,2.66100001335144,0
"Bell_2020_05",31.0894,157,2010-01-05,1,5,2010,0.42150462962963,0.952000021934509,0
"Bell_2020_05",31.0894,157,2010-01-06,1,6,2010,0.421979166666667,1.68400013446808,0
"Bell_2020_05",31.0894,157,2010-01-07,1,7,2010,0.422476851851852,5.29200029373169,0
"Bell_2020_05",31.0894,157,2010-01-08,1,8,2010,0.423009259259259,-1.81700003147125,0
"Bell_2020_05",31.0894,157,2010-01-09,1,9,2010,0.423576388888889,-5.00600004196167,0
"Bell_2020_05",31.0894,157,2010-01-10,1,10,2010,0.424166666666667,-3.74400019645691,0
"Bell_2020_05",31.0894,157,2010-01-11,1,11,2010,0.424780092592593,-0.146000012755394,0
"Bell_2020_05",31.0894,157,2010-01-12,1,12,2010,0.425428240740741,4.17300033569336,0
"Bell_2020_05",31.0894,157,2010-01-13,1,13,2010,0.426099537037037,8.00200080871582,0
"Bell_2020_05",31.0894,157,2010-01-14,1,14,2010,0.426793981481481,9.86000061035156,0
"Bell_2020_05",31.0894,157,2010-01-15,1,15,2010,0.427511574074074,11.0340003967285,3.38800001144409
"Bell_2020_05",31.0894,157,2010-01-16,1,16,2010,0.428252314814815,8.81800079345703,19.8560009002686
"Bell_2020_05",31.0894,157,2010-01-17,1,17,2010,0.429016203703704,9.28700065612793,0
"Bell_2020_05",31.0894,157,2010-01-18,1,18,2010,0.429814814814815,10.9440002441406,0
"Bell_2020_05",31.0894,157,2010-01-19,1,19,2010,0.430625,12.5420007705688,0
"Bell_2020_05",31.0894,157,2010-01-20,1,20,2010,0.431458333333333,17.7810001373291,0
"Bell_2020_05",31.0894,157,2010-01-21,1,21,2010,0.432314814814815,15.2120008468628,0
"Bell_2020_05",31.0894,157,2010-01-22,1,22,2010,0.43318287037037,14.9590005874634,0
"Bell_2020_05",31.0894,157,2010-01-23,1,23,2010,0.434085648148148,15.7150011062622,0
"Bell_2020_05",31.0894,157,2010-01-24,1,24,2010,0.435,13.9280004501343,0
"Bell_2020_05",31.0894,157,2010-01-25,1,25,2010,0.4359375,9.20800018310547,0
"Bell_2020_05",31.0894,157,2010-01-26,1,26,2010,0.436886574074074,8.59800052642822,0
"Bell_2020_05",31.0894,157,2010-01-27,1,27,2010,0.437858796296296,8.95300006866455,0
"Bell_2020_05",31.0894,157,2010-01-28,1,28,2010,0.438854166666667,14.0480003356934,0
"Bell_2020_05",31.0894,157,2010-01-29,1,29,2010,0.439861111111111,10.8530006408691,70.015998840332
"Bell_2020_05",31.0894,157,2010-01-30,1,30,2010,0.44087962962963,1.22800004482269,10.210000038147
"Bell_2020_05",31.0894,157,2010-01-31,1,31,2010,0.441921296296296,0.535000026226044,0
"Bell_2020_05",31.0894,157,2010-02-01,2,1,2010,0.442974537037037,-0.226000010967255,0
"Bell_2020_05",31.0894,157,2010-02-02,2,2,2010,0.444050925925926,3.93200016021729,0
"Bell_2020_05",31.0894,157,2010-02-03,2,3,2010,0.445127314814815,9.60200023651123,1.82400000095367
"Bell_2020_05",31.0894,157,2010-02-04,2,4,2010,0.446226851851852,7.25700044631958,17.2900009155273
"Bell_2020_05",31.0894,157,2010-02-05,2,5,2010,0.447337962962963,6.61500024795532,21.4300003051758
"Bell_2020_05",31.0894,157,2010-02-06,2,6,2010,0.448449074074074,7.96900033950806,0
"Bell_2020_05",31.0894,157,2010-02-07,2,7,2010,0.449583333333333,7.2020001411438,0
"Bell_2020_05",31.0894,157,2010-02-08,2,8,2010,0.450729166666667,6.45800018310547,1.04200005531311
"Bell_2020_05",31.0894,157,2010-02-09,2,9,2010,0.451898148148148,7.7350001335144,9.39500045776367
"Bell_2020_05",31.0894,157,2010-02-10,2,10,2010,0.45306712962963,3.20000004768372,0
"Bell_2020_05",31.0894,157,2010-02-11,2,11,2010,0.454247685185185,2.18200016021729,2.98699998855591
"Bell_2020_05",31.0894,157,2010-02-12,2,12,2010,0.455428240740741,1.9850001335144,12.0830001831055
"Bell_2020_05",31.0894,157,2010-02-13,2,13,2010,0.45662037037037,1.93500006198883,0
"Bell_2020_05",31.0894,157,2010-02-14,2,14,2010,0.457835648148148,5.65800046920776,0
"Bell_2020_05",31.0894,157,2010-02-15,2,15,2010,0.459039351851852,7.31400012969971,0
"Bell_2020_05",31.0894,157,2010-02-16,2,16,2010,0.460266203703704,4.03000020980835,0
"Bell_2020_05",31.0894,157,2010-02-17,2,17,2010,0.461493055555556,5.38000011444092,0
"Bell_2020_05",31.0894,157,2010-02-18,2,18,2010,0.462731481481482,6.24500036239624,0
"Bell_2020_05",31.0894,157,2010-02-19,2,19,2010,0.463981481481481,9.25300025939941,0
"Bell_2020_05",31.0894,157,2010-02-20,2,20,2010,0.465231481481481,10.9970006942749,0
"Bell_2020_05",31.0894,157,2010-02-21,2,21,2010,0.466493055555556,14.5850009918213,2.75500011444092
"Bell_2020_05",31.0894,157,2010-02-22,2,22,2010,0.46775462962963,14.2350006103516,0
"Bell_2020_05",31.0894,157,2010-02-23,2,23,2010,0.469027777777778,4.39300012588501,0.448000013828278
"Bell_2020_05",31.0894,157,2010-02-24,2,24,2010,0.470300925925926,0.222000017762184,10.2430000305176
"Bell_2020_05",31.0894,157,2010-02-25,2,25,2010,0.471574074074074,4.11700010299683,0
"Bell_2020_05",31.0894,157,2010-02-26,2,26,2010,0.472858796296296,7.89200019836426,0
"Bell_2020_05",31.0894,157,2010-02-27,2,27,2010,0.474155092592593,6.20900011062622,0
"Bell_2020_05",31.0894,157,2010-02-28,2,28,2010,0.475439814814815,9.46000003814697,0
"Bell_2020_05",31.0894,157,2010-03-01,3,1,2010,0.476736111111111,10.5570001602173,7.69500017166138
"Bell_2020_05",31.0894,157,2010-03-02,3,2,2010,0.478032407407407,6.29500007629395,3.16599988937378
"Bell_2020_05",31.0894,157,2010-03-03,3,3,2010,0.479340277777778,7.46300029754639,0
"Bell_2020_05",31.0894,157,2010-03-04,3,4,2010,0.480648148148148,9.64900016784668,0
"Bell_2020_05",31.0894,157,2010-03-05,3,5,2010,0.481956018518519,12.3240003585815,0
"Bell_2020_05",31.0894,157,2010-03-06,3,6,2010,0.483275462962963,13.8110008239746,0
"Bell_2020_05",31.0894,157,2010-03-07,3,7,2010,0.484583333333333,14.403000831604,0
"Bell_2020_05",31.0894,157,2010-03-08,3,8,2010,0.485891203703704,13.564001083374,1.78999996185303
"Bell_2020_05",31.0894,157,2010-03-09,3,9,2010,0.487222222222222,14.4460010528564,40.7999992370605
"Bell_2020_05",31.0894,157,2010-03-10,3,10,2010,0.488541666666667,17.0990009307861,0
"Bell_2020_05",31.0894,157,2010-03-11,3,11,2010,0.489849537037037,15.6830005645752,0
