"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn"
"Bell_2020_05",31.0894,157,2019-06-01,6,1,2019,0.58068287037037,25.3374996185303,3.1010000705719
"Bell_2020_05",31.0894,157,2019-06-02,6,2,2019,0.581215277777778,26.8903999328613,0.199000000953674
"Bell_2020_05",31.0894,157,2019-06-03,6,3,2019,0.581736111111111,26.9804992675781,0
"Bell_2020_05",31.0894,157,2019-06-04,6,4,2019,0.582222222222222,27.9969997406006,0
"Bell_2020_05",31.0894,157,2019-06-05,6,5,2019,0.582685185185185,25.8034992218018,10.0830001831055
"Bell_2020_05",31.0894,157,2019-06-06,6,6,2019,0.583125,23.3899993896484,13.1099996566772
"Bell_2020_05",31.0894,157,2019-06-07,6,7,2019,0.583530092592593,25.433500289917,0
"Bell_2020_05",31.0894,157,2019-06-08,6,8,2019,0.583923611111111,25.8419990539551,0
"Bell_2020_05",31.0894,157,2019-06-09,6,9,2019,0.584270833333333,28.4294986724854,0
"Bell_2020_05",31.0894,157,2019-06-10,6,10,2019,0.584606481481481,28.9939994812012,17.3910007476807
"Bell_2020_05",31.0894,157,2019-06-11,6,11,2019,0.584907407407407,24.2360000610352,0
"Bell_2020_05",31.0894,157,2019-06-12,6,12,2019,0.585185185185185,22.3038997650146,0
"Bell_2020_05",31.0894,157,2019-06-13,6,13,2019,0.585428240740741,24.0343990325928,0
"Bell_2020_05",31.0894,157,2019-06-14,6,14,2019,0.585659722222222,25.0133991241455,0
"Bell_2020_05",31.0894,157,2019-06-15,6,15,2019,0.585844907407407,26.7360000610352,0
"Bell_2020_05",31.0894,157,2019-06-16,6,16,2019,0.586006944444444,29.3279991149902,0
"Bell_2020_05",31.0894,157,2019-06-17,6,17,2019,0.586145833333333,26.2608985900879,59.7099990844727
"Bell_2020_05",31.0894,157,2019-06-18,6,18,2019,0.58625,24.7080001831055,0
"Bell_2020_05",31.0894,157,2019-06-19,6,19,2019,0.586319444444445,27.8003997802734,0.624000012874603
"Bell_2020_05",31.0894,157,2019-06-20,6,20,2019,0.586377314814815,28.0363998413086,7.99300003051758
"Bell_2020_05",31.0894,157,2019-06-21,6,21,2019,0.586400462962963,29.3629989624023,0
"Bell_2020_05",31.0894,157,2019-06-22,6,22,2019,0.586388888888889,29.9883995056152,0
"Bell_2020_05",31.0894,157,2019-06-23,6,23,2019,0.586342592592593,29.013500213623,0
"Bell_2020_05",31.0894,157,2019-06-24,6,24,2019,0.586284722222222,26.6253986358643,49.3320007324219
"Bell_2020_05",31.0894,157,2019-06-25,6,25,2019,0.58619212962963,21.5453987121582,1.78900003433228
"Bell_2020_05",31.0894,157,2019-06-26,6,26,2019,0.586076388888889,26.1104984283447,0
"Bell_2020_05",31.0894,157,2019-06-27,6,27,2019,0.585914351851852,26.3913993835449,0.187000006437302
"Bell_2020_05",31.0894,157,2019-06-28,6,28,2019,0.585740740740741,27.4974994659424,0
"Bell_2020_05",31.0894,157,2019-06-29,6,29,2019,0.585543981481481,27.5254993438721,0
"Bell_2020_05",31.0894,157,2019-06-30,6,30,2019,0.585300925925926,27.1323986053467,12.3970003128052
"Bell_2020_05",31.0894,157,2019-07-01,7,1,2019,0.585046296296296,25.6145000457764,5.30299997329712
"Bell_2020_05",31.0894,157,2019-07-02,7,2,2019,0.584756944444444,27.5339984893799,0
"Bell_2020_05",31.0894,157,2019-07-03,7,3,2019,0.58443287037037,27.850399017334,0
"Bell_2020_05",31.0894,157,2019-07-04,7,4,2019,0.584085648148148,28.2799987792969,0.221000000834465
"Bell_2020_05",31.0894,157,2019-07-05,7,5,2019,0.583715277777778,28.6169986724854,0
"Bell_2020_05",31.0894,157,2019-07-06,7,6,2019,0.583321759259259,29.0143985748291,0
"Bell_2020_05",31.0894,157,2019-07-07,7,7,2019,0.582905092592593,28.9154987335205,0
"Bell_2020_05",31.0894,157,2019-07-08,7,8,2019,0.582453703703704,29.3983993530273,0
"Bell_2020_05",31.0894,157,2019-07-09,7,9,2019,0.581979166666667,28.287899017334,23.8589992523193
"Bell_2020_05",31.0894,157,2019-07-10,7,10,2019,0.581481481481481,29.6789989471436,0
"Bell_2020_05",31.0894,157,2019-07-11,7,11,2019,0.580960648148148,28.6288986206055,0.0280000008642673
"Bell_2020_05",31.0894,157,2019-07-12,7,12,2019,0.580416666666667,28.498498916626,0
"Bell_2020_05",31.0894,157,2019-07-13,7,13,2019,0.579837962962963,27.6233997344971,0
"Bell_2020_05",31.0894,157,2019-07-14,7,14,2019,0.579259259259259,27.816499710083,0
"Bell_2020_05",31.0894,157,2019-07-15,7,15,2019,0.578622685185185,27.6318988800049,0
"Bell_2020_05",31.0894,157,2019-07-16,7,16,2019,0.577997685185185,29.6743984222412,0
"Bell_2020_05",31.0894,157,2019-07-17,7,17,2019,0.577326388888889,29.900899887085,0
"Bell_2020_05",31.0894,157,2019-07-18,7,18,2019,0.576643518518518,29.7045001983643,0
"Bell_2020_05",31.0894,157,2019-07-19,7,19,2019,0.5759375,29.5564994812012,0
"Bell_2020_05",31.0894,157,2019-07-20,7,20,2019,0.575196759259259,29.4488983154297,0
"Bell_2020_05",31.0894,157,2019-07-21,7,21,2019,0.574456018518518,29.195499420166,0
