"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn"
"2020eco_Comal",29.787704,351,2019-06-01,6,1,2019,0.576585648148148,25.0438995361328,0
"2020eco_Comal",29.787704,351,2019-06-02,6,2,2019,0.577094907407407,26.9884986877441,0
"2020eco_Comal",29.787704,351,2019-06-03,6,3,2019,0.577592592592593,27.3063983917236,0
"2020eco_Comal",29.787704,351,2019-06-04,6,4,2019,0.578055555555556,27.2224998474121,0
"2020eco_Comal",29.787704,351,2019-06-05,6,5,2019,0.57849537037037,25.0830001831055,13.6630001068115
"2020eco_Comal",29.787704,351,2019-06-06,6,6,2019,0.578900462962963,25.246898651123,10.8819999694824
"2020eco_Comal",29.787704,351,2019-06-07,6,7,2019,0.579282407407407,25.4769992828369,27.3950004577637
"2020eco_Comal",29.787704,351,2019-06-08,6,8,2019,0.579652777777778,26.476900100708,0.00100000004749745
"2020eco_Comal",29.787704,351,2019-06-09,6,9,2019,0.579988425925926,27.1089000701904,0
"2020eco_Comal",29.787704,351,2019-06-10,6,10,2019,0.580300925925926,28.1648998260498,2.51699995994568
"2020eco_Comal",29.787704,351,2019-06-11,6,11,2019,0.580590277777778,23.9863986968994,0
"2020eco_Comal",29.787704,351,2019-06-12,6,12,2019,0.580856481481482,19.8683986663818,3.62199997901917
"2020eco_Comal",29.787704,351,2019-06-13,6,13,2019,0.581087962962963,23.3903999328613,0
"2020eco_Comal",29.787704,351,2019-06-14,6,14,2019,0.581284722222222,25.0208988189697,0
"2020eco_Comal",29.787704,351,2019-06-15,6,15,2019,0.581469907407407,26.7848987579346,0
"2020eco_Comal",29.787704,351,2019-06-16,6,16,2019,0.581631944444444,28.7848987579346,0
"2020eco_Comal",29.787704,351,2019-06-17,6,17,2019,0.581759259259259,26.2363986968994,22.4360008239746
"2020eco_Comal",29.787704,351,2019-06-18,6,18,2019,0.581851851851852,25.2024993896484,7.9980001449585
"2020eco_Comal",29.787704,351,2019-06-19,6,19,2019,0.58193287037037,26.7903995513916,0
"2020eco_Comal",29.787704,351,2019-06-20,6,20,2019,0.581979166666667,29.7583999633789,0
"2020eco_Comal",29.787704,351,2019-06-21,6,21,2019,0.581990740740741,29.5310001373291,0
"2020eco_Comal",29.787704,351,2019-06-22,6,22,2019,0.581990740740741,27.6323986053467,2.63000011444092
"2020eco_Comal",29.787704,351,2019-06-23,6,23,2019,0.581944444444444,27.2409992218018,5.07299995422363
"2020eco_Comal",29.787704,351,2019-06-24,6,24,2019,0.581898148148148,29.2514991760254,0.0240000002086163
"2020eco_Comal",29.787704,351,2019-06-25,6,25,2019,0.581805555555556,22.7734985351562,44.4389991760254
"2020eco_Comal",29.787704,351,2019-06-26,6,26,2019,0.581689814814815,25.4883995056152,0
"2020eco_Comal",29.787704,351,2019-06-27,6,27,2019,0.581539351851852,25.9533996582031,7.35699987411499
"2020eco_Comal",29.787704,351,2019-06-28,6,28,2019,0.581377314814815,26.7733993530273,0.555000007152557
"2020eco_Comal",29.787704,351,2019-06-29,6,29,2019,0.581180555555556,25.8228988647461,0.693000018596649
"2020eco_Comal",29.787704,351,2019-06-30,6,30,2019,0.580960648148148,26.4208984375,8.30799961090088
"2020eco_Comal",29.787704,351,2019-07-01,7,1,2019,0.580717592592593,24.0763988494873,1.80299997329712
"2020eco_Comal",29.787704,351,2019-07-02,7,2,2019,0.580439814814815,27.1389999389648,0
"2020eco_Comal",29.787704,351,2019-07-03,7,3,2019,0.580138888888889,27.541898727417,1.25300002098083
"2020eco_Comal",29.787704,351,2019-07-04,7,4,2019,0.579814814814815,27.0949993133545,0
"2020eco_Comal",29.787704,351,2019-07-05,7,5,2019,0.579467592592593,27.7929992675781,0
"2020eco_Comal",29.787704,351,2019-07-06,7,6,2019,0.579085648148148,28.480899810791,0
"2020eco_Comal",29.787704,351,2019-07-07,7,7,2019,0.578703703703704,28.1673984527588,0
"2020eco_Comal",29.787704,351,2019-07-08,7,8,2019,0.578263888888889,28.4688987731934,0
"2020eco_Comal",29.787704,351,2019-07-09,7,9,2019,0.577824074074074,29.2214984893799,0
"2020eco_Comal",29.787704,351,2019-07-10,7,10,2019,0.577349537037037,28.2188987731934,0
"2020eco_Comal",29.787704,351,2019-07-11,7,11,2019,0.576851851851852,28.5138988494873,4.56699991226196
"2020eco_Comal",29.787704,351,2019-07-12,7,12,2019,0.576342592592593,27.8659992218018,0
"2020eco_Comal",29.787704,351,2019-07-13,7,13,2019,0.575798611111111,26.8548984527588,0
"2020eco_Comal",29.787704,351,2019-07-14,7,14,2019,0.575231481481482,27.0908985137939,0
"2020eco_Comal",29.787704,351,2019-07-15,7,15,2019,0.574641203703704,29.3023986816406,9.21399974822998
"2020eco_Comal",29.787704,351,2019-07-16,7,16,2019,0.574039351851852,29.0444984436035,0
"2020eco_Comal",29.787704,351,2019-07-17,7,17,2019,0.573402777777778,29.672399520874,0
"2020eco_Comal",29.787704,351,2019-07-18,7,18,2019,0.57275462962963,29.381498336792,0
"2020eco_Comal",29.787704,351,2019-07-19,7,19,2019,0.572094907407407,29.4869995117188,0
"2020eco_Comal",29.787704,351,2019-07-20,7,20,2019,0.571400462962963,29.2339992523193,0
"2020eco_Comal",29.787704,351,2019-07-21,7,21,2019,0.570694444444445,28.8823986053467,0
"2020eco_Comal",29.787704,351,2019-07-22,7,22,2019,0.569965277777778,28.6350002288818,0
"2020eco_Comal",29.787704,351,2019-07-23,7,23,2019,0.569212962962963,28.7889995574951,0
"2020eco_Comal",29.787704,351,2019-07-24,7,24,2019,0.568449074074074,26.851900100708,0
"2020eco_Comal",29.787704,351,2019-07-25,7,25,2019,0.567673611111111,22.7964000701904,0
"2020eco_Comal",29.787704,351,2019-07-26,7,26,2019,0.566875,23.269998550415,0
"2020eco_Comal",29.787704,351,2019-07-27,7,27,2019,0.566053240740741,24.3125,0
"2020eco_Comal",29.787704,351,2019-07-28,7,28,2019,0.565219907407407,25.9278984069824,0
"2020eco_Comal",29.787704,351,2019-07-29,7,29,2019,0.564363425925926,29.6493988037109,0
"2020eco_Comal",29.787704,351,2019-07-30,7,30,2019,0.56349537037037,29.162899017334,0
"2020eco_Comal",29.787704,351,2019-07-31,7,31,2019,0.562615740740741,29.3688983917236,0
"2020eco_Comal",29.787704,351,2019-08-01,8,1,2019,0.561724537037037,29.3624992370605,0
"2020eco_Comal",29.787704,351,2019-08-02,8,2,2019,0.560821759259259,28.8453998565674,0
"2020eco_Comal",29.787704,351,2019-08-03,8,3,2019,0.559884259259259,29.1353988647461,0
"2020eco_Comal",29.787704,351,2019-08-04,8,4,2019,0.558946759259259,29.4919986724854,0
