"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn"
"2021eco_Kerr",30.055868,551,2019-06-01,6,1,2019,0.577430555555556,22.9580001831055,0
"2021eco_Kerr",30.055868,551,2019-06-02,6,2,2019,0.577939814814815,25.9694995880127,0
"2021eco_Kerr",30.055868,551,2019-06-03,6,3,2019,0.5784375,26.5123996734619,0
"2021eco_Kerr",30.055868,551,2019-06-04,6,4,2019,0.578900462962963,25.3394985198975,1.82599997520447
"2021eco_Kerr",30.055868,551,2019-06-05,6,5,2019,0.579340277777778,23.9298992156982,9.98700046539307
"2021eco_Kerr",30.055868,551,2019-06-06,6,6,2019,0.579768518518519,24.875,15.5649995803833
"2021eco_Kerr",30.055868,551,2019-06-07,6,7,2019,0.580150462962963,24.601900100708,0
"2021eco_Kerr",30.055868,551,2019-06-08,6,8,2019,0.580520833333333,24.9749984741211,0
"2021eco_Kerr",30.055868,551,2019-06-09,6,9,2019,0.580868055555556,27.414400100708,0
"2021eco_Kerr",30.055868,551,2019-06-10,6,10,2019,0.581180555555556,28.4308986663818,6.2350001335144
"2021eco_Kerr",30.055868,551,2019-06-11,6,11,2019,0.581469907407407,21.9004993438721,4.13899993896484
"2021eco_Kerr",30.055868,551,2019-06-12,6,12,2019,0.581736111111111,17.4548988342285,8.97500038146973
"2021eco_Kerr",30.055868,551,2019-06-13,6,13,2019,0.581979166666667,22.5038986206055,0
"2021eco_Kerr",30.055868,551,2019-06-14,6,14,2019,0.582175925925926,24.0614986419678,0
"2021eco_Kerr",30.055868,551,2019-06-15,6,15,2019,0.582361111111111,25.9563999176025,0
"2021eco_Kerr",30.055868,551,2019-06-16,6,16,2019,0.582511574074074,27.2339000701904,0
"2021eco_Kerr",30.055868,551,2019-06-17,6,17,2019,0.582650462962963,25.1364002227783,17.4200000762939
"2021eco_Kerr",30.055868,551,2019-06-18,6,18,2019,0.582743055555556,24.0894985198975,21.8899993896484
"2021eco_Kerr",30.055868,551,2019-06-19,6,19,2019,0.582824074074074,26.7503986358643,0
"2021eco_Kerr",30.055868,551,2019-06-20,6,20,2019,0.58287037037037,29.0734996795654,0
"2021eco_Kerr",30.055868,551,2019-06-21,6,21,2019,0.582881944444444,28.6659984588623,0
"2021eco_Kerr",30.055868,551,2019-06-22,6,22,2019,0.582881944444444,26.7898998260498,3.59299993515015
"2021eco_Kerr",30.055868,551,2019-06-23,6,23,2019,0.582847222222222,26.3733997344971,0
"2021eco_Kerr",30.055868,551,2019-06-24,6,24,2019,0.582789351851852,27.5888996124268,0
"2021eco_Kerr",30.055868,551,2019-06-25,6,25,2019,0.582696759259259,24.9779987335205,0
"2021eco_Kerr",30.055868,551,2019-06-26,6,26,2019,0.582581018518519,25.1764984130859,0
"2021eco_Kerr",30.055868,551,2019-06-27,6,27,2019,0.58244212962963,25.7134990692139,5.83900022506714
"2021eco_Kerr",30.055868,551,2019-06-28,6,28,2019,0.582268518518518,25.4618988037109,0.629000008106232
"2021eco_Kerr",30.055868,551,2019-06-29,6,29,2019,0.582071759259259,25.1198997497559,0
"2021eco_Kerr",30.055868,551,2019-06-30,6,30,2019,0.581840277777778,25.6753997802734,22.9120006561279
"2021eco_Kerr",30.055868,551,2019-07-01,7,1,2019,0.581597222222222,23.2868995666504,8.37899971008301
"2021eco_Kerr",30.055868,551,2019-07-02,7,2,2019,0.58130787037037,25.7833995819092,0
"2021eco_Kerr",30.055868,551,2019-07-03,7,3,2019,0.581018518518518,26.36549949646,0
"2021eco_Kerr",30.055868,551,2019-07-04,7,4,2019,0.58068287037037,25.9194984436035,0
"2021eco_Kerr",30.055868,551,2019-07-05,7,5,2019,0.580335648148148,26.4529991149902,0
"2021eco_Kerr",30.055868,551,2019-07-06,7,6,2019,0.579953703703704,26.5613994598389,0
"2021eco_Kerr",30.055868,551,2019-07-07,7,7,2019,0.579548611111111,26.7319984436035,0
"2021eco_Kerr",30.055868,551,2019-07-08,7,8,2019,0.57912037037037,27.4054985046387,0
"2021eco_Kerr",30.055868,551,2019-07-09,7,9,2019,0.578668981481481,28.1233997344971,0
"2021eco_Kerr",30.055868,551,2019-07-10,7,10,2019,0.578194444444444,28.3958988189697,0
"2021eco_Kerr",30.055868,551,2019-07-11,7,11,2019,0.577685185185185,27.8353996276855,0.578999996185303
"2021eco_Kerr",30.055868,551,2019-07-12,7,12,2019,0.577164351851852,26.1159992218018,0
"2021eco_Kerr",30.055868,551,2019-07-13,7,13,2019,0.57662037037037,25.6299991607666,0
"2021eco_Kerr",30.055868,551,2019-07-14,7,14,2019,0.576041666666667,25.4650001525879,0
"2021eco_Kerr",30.055868,551,2019-07-15,7,15,2019,0.575451388888889,27.3403987884521,0.0359999984502792
"2021eco_Kerr",30.055868,551,2019-07-16,7,16,2019,0.574837962962963,28.0763988494873,0
"2021eco_Kerr",30.055868,551,2019-07-17,7,17,2019,0.574201388888889,27.8888988494873,0
"2021eco_Kerr",30.055868,551,2019-07-18,7,18,2019,0.573553240740741,27.8148994445801,0
"2021eco_Kerr",30.055868,551,2019-07-19,7,19,2019,0.57287037037037,27.9378986358643,0
"2021eco_Kerr",30.055868,551,2019-07-20,7,20,2019,0.572175925925926,27.7633991241455,0
"2021eco_Kerr",30.055868,551,2019-07-21,7,21,2019,0.571458333333333,27.5604991912842,0
"2021eco_Kerr",30.055868,551,2019-07-22,7,22,2019,0.570717592592593,27.5643997192383,0
"2021eco_Kerr",30.055868,551,2019-07-23,7,23,2019,0.569965277777778,28.49289894104,0
"2021eco_Kerr",30.055868,551,2019-07-24,7,24,2019,0.569201388888889,24.0928993225098,0
"2021eco_Kerr",30.055868,551,2019-07-25,7,25,2019,0.568402777777778,21.9720001220703,0
"2021eco_Kerr",30.055868,551,2019-07-26,7,26,2019,0.567592592592593,22.283899307251,0
"2021eco_Kerr",30.055868,551,2019-07-27,7,27,2019,0.566759259259259,23.4498996734619,0
