station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,vwc.5cm, 
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T06:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T07:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T08:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T09:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T10:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T11:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T12:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T13:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T14:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T15:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T16:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T17:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T18:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T19:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T20:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T21:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T22:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-27T23:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T00:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T01:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T02:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T03:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T04:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T05:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T06:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T07:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T08:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T09:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T10:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T11:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T12:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T13:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T14:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T15:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T16:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T17:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T18:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T19:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T20:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T21:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T22:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-28T23:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T00:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T01:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T02:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T03:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T04:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T05:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T06:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T07:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T08:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T09:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T10:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T11:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T12:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T13:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T14:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T15:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T16:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T17:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T18:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T19:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T20:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T21:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T22:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-29T23:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T00:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T01:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T02:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T03:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T04:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T05:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T06:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T07:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T08:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T09:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T10:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T11:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T12:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T13:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T14:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T15:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T16:39:00Z,3,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T17:39:00Z,4,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T18:39:00Z,5,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T19:39:00Z,7,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T20:39:00Z,8,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T21:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T22:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-04-30T23:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T00:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T01:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T02:39:00Z,12,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T03:39:00Z,29,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T04:39:00Z,28,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T05:39:00Z,27,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T06:39:00Z,25,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T07:39:00Z,24,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T08:39:00Z,22,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T09:39:00Z,21,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T10:39:00Z,19,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T11:39:00Z,18,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T12:39:00Z,17,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T13:39:00Z,16,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T14:39:00Z,15,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T15:39:00Z,14,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T16:39:00Z,14,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T17:39:00Z,14,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T18:39:00Z,13,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T19:39:00Z,13,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T20:39:00Z,13,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T21:39:00Z,13,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T22:39:00Z,14,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-01T23:39:00Z,15,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T00:39:00Z,15,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T01:39:00Z,15,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T02:39:00Z,14,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T03:39:00Z,14,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T04:39:00Z,14,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T05:39:00Z,13,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T06:39:00Z,13,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T07:39:00Z,13,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T08:39:00Z,13,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T09:39:00Z,13,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T10:39:00Z,12,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T11:39:00Z,12,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T12:39:00Z,12,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T13:39:00Z,12,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T14:39:00Z,12,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T15:39:00Z,12,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T16:39:00Z,12,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T17:39:00Z,11,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T18:39:00Z,11,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T19:39:00Z,11,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T20:39:00Z,11,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T21:39:00Z,11,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T22:39:00Z,11,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-02T23:39:00Z,11,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T00:39:00Z,11,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T01:39:00Z,11,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T02:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T03:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T04:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T05:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T06:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T07:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T08:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T09:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T10:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T11:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T12:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T13:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T14:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T15:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T16:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T17:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T18:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T19:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T20:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T21:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T22:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-03T23:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T00:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T01:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T02:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T03:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T04:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T05:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T06:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T07:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T08:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T09:39:00Z,8,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T10:39:00Z,8,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T11:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T12:39:00Z,8,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T13:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T14:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T15:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T16:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T17:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T18:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T19:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T20:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T21:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T22:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-04T23:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T00:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T01:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T02:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T03:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T04:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T05:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T06:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T07:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T08:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T09:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T10:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T11:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T12:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T13:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T14:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T15:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T16:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T17:39:00Z,10,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T18:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T19:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T20:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T21:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T22:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-05T23:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-06T00:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-06T01:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-06T02:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-06T03:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-06T04:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-06T05:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-06T06:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-06T07:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-06T08:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-06T09:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-06T10:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-06T11:39:00Z,9,
JCWT2,Fayette_2021_12,29.9505,-97.370972,152,5/28/21,i,2021,2021-05-06T12:39:00Z,9,
