"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn"
"2020eco_Williamson09",30.706792,271,2021-01-01,1,1,2021,0.421180555555556,2.59689998626709,27.2318000793457
"2020eco_Williamson09",30.706792,271,2021-01-02,1,2,2021,0.421550925925926,4.26550006866455,0
"2020eco_Williamson09",30.706792,271,2021-01-03,1,3,2021,0.42193287037037,7.18589973449707,0
"2020eco_Williamson09",30.706792,271,2021-01-04,1,4,2021,0.422349537037037,10.2887992858887,0
"2020eco_Williamson09",30.706792,271,2021-01-05,1,5,2021,0.422800925925926,11.5022001266479,0
"2020eco_Williamson09",30.706792,271,2021-01-06,1,6,2021,0.423263888888889,11.0573997497559,0
"2020eco_Williamson09",30.706792,271,2021-01-07,1,7,2021,0.423773148148148,11.5609998703003,1.69869995117188
"2020eco_Williamson09",30.706792,271,2021-01-08,1,8,2021,0.424305555555556,6.85979986190796,0
"2020eco_Williamson09",30.706792,271,2021-01-09,1,9,2021,0.424861111111111,3.67470002174377,0
"2020eco_Williamson09",30.706792,271,2021-01-10,1,10,2021,0.425451388888889,3.77129983901978,3.11769986152649
"2020eco_Williamson09",30.706792,271,2021-01-11,1,11,2021,0.426053240740741,1.87899994850159,13.0173997879028
"2020eco_Williamson09",30.706792,271,2021-01-12,1,12,2021,0.426689814814815,1.3422999382019,0
"2020eco_Williamson09",30.706792,271,2021-01-13,1,13,2021,0.427349537037037,2.82589983940125,0
"2020eco_Williamson09",30.706792,271,2021-01-14,1,14,2021,0.428043981481481,7.76679992675781,0
"2020eco_Williamson09",30.706792,271,2021-01-15,1,15,2021,0.42875,9.23309993743896,0
"2020eco_Williamson09",30.706792,271,2021-01-16,1,16,2021,0.429479166666667,6.78489971160889,0
"2020eco_Williamson09",30.706792,271,2021-01-17,1,17,2021,0.430243055555556,7.35589981079102,0
"2020eco_Williamson09",30.706792,271,2021-01-18,1,18,2021,0.431018518518519,8.41139984130859,0
"2020eco_Williamson09",30.706792,271,2021-01-19,1,19,2021,0.431828703703704,11.6134996414185,0
"2020eco_Williamson09",30.706792,271,2021-01-20,1,20,2021,0.432650462962963,12.9918994903564,7.54879999160767
"2020eco_Williamson09",30.706792,271,2021-01-21,1,21,2021,0.43349537037037,8.12220001220703,3.42049980163574
"2020eco_Williamson09",30.706792,271,2021-01-22,1,22,2021,0.434363425925926,13.6201992034912,0.592999994754791
"2020eco_Williamson09",30.706792,271,2021-01-23,1,23,2021,0.435243055555556,15.2563991546631,0
"2020eco_Williamson09",30.706792,271,2021-01-24,1,24,2021,0.436145833333333,12.5059995651245,1.29460000991821
"2020eco_Williamson09",30.706792,271,2021-01-25,1,25,2021,0.437071759259259,18.3248996734619,1.62299990653992
"2020eco_Williamson09",30.706792,271,2021-01-26,1,26,2021,0.438020833333333,12.565299987793,0
"2020eco_Williamson09",30.706792,271,2021-01-27,1,27,2021,0.438969907407407,11.3674993515015,0
"2020eco_Williamson09",30.706792,271,2021-01-28,1,28,2021,0.439953703703704,7.45209980010986,0
"2020eco_Williamson09",30.706792,271,2021-01-29,1,29,2021,0.440949074074074,4.4293999671936,0
"2020eco_Williamson09",30.706792,271,2021-01-30,1,30,2021,0.441956018518519,8.66800022125244,0
"2020eco_Williamson09",30.706792,271,2021-01-31,1,31,2021,0.442974537037037,16.1366996765137,0
"2020eco_Williamson09",30.706792,271,2021-02-01,2,1,2021,0.444016203703704,9.94079971313477,0
"2020eco_Williamson09",30.706792,271,2021-02-02,2,2,2021,0.445081018518519,8.6471996307373,0
