"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn"
"2021eco_Fayette09",29.860296,103,2021-01-01,1,1,2021,0.423923611111111,5.05870008468628,13.3271999359131
"2021eco_Fayette09",29.860296,103,2021-01-02,1,2,2021,0.424259259259259,6.48239994049072,0
"2021eco_Fayette09",29.860296,103,2021-01-03,1,3,2021,0.424641203703704,9.08659934997559,0
"2021eco_Fayette09",29.860296,103,2021-01-04,1,4,2021,0.425046296296296,12.3913993835449,0
"2021eco_Fayette09",29.860296,103,2021-01-05,1,5,2021,0.425474537037037,15.342999458313,0
"2021eco_Fayette09",29.860296,103,2021-01-06,1,6,2021,0.425925925925926,14.8542995452881,0
"2021eco_Fayette09",29.860296,103,2021-01-07,1,7,2021,0.426412037037037,15.0598993301392,14.5221996307373
"2021eco_Fayette09",29.860296,103,2021-01-08,1,8,2021,0.426921296296296,9.2140998840332,0
"2021eco_Fayette09",29.860296,103,2021-01-09,1,9,2021,0.427465277777778,6.57200002670288,0
"2021eco_Fayette09",29.860296,103,2021-01-10,1,10,2021,0.428020833333333,6.90719985961914,7.68689966201782
"2021eco_Fayette09",29.860296,103,2021-01-11,1,11,2021,0.428611111111111,3.10099983215332,25.3606986999512
"2021eco_Fayette09",29.860296,103,2021-01-12,1,12,2021,0.429236111111111,2.22259998321533,0
"2021eco_Fayette09",29.860296,103,2021-01-13,1,13,2021,0.429872685185185,3.54309988021851,0
"2021eco_Fayette09",29.860296,103,2021-01-14,1,14,2021,0.430520833333333,8.7701997756958,0
"2021eco_Fayette09",29.860296,103,2021-01-15,1,15,2021,0.431203703703704,11.9086999893188,0
"2021eco_Fayette09",29.860296,103,2021-01-16,1,16,2021,0.431921296296296,9.53529930114746,0
"2021eco_Fayette09",29.860296,103,2021-01-17,1,17,2021,0.432650462962963,9.76319980621338,0
"2021eco_Fayette09",29.860296,103,2021-01-18,1,18,2021,0.433402777777778,11.3944997787476,0
"2021eco_Fayette09",29.860296,103,2021-01-19,1,19,2021,0.434189814814815,14.0787000656128,0.862399995326996
"2021eco_Fayette09",29.860296,103,2021-01-20,1,20,2021,0.434976851851852,17.4681987762451,0
"2021eco_Fayette09",29.860296,103,2021-01-21,1,21,2021,0.435798611111111,13.4460000991821,1.61589992046356
"2021eco_Fayette09",29.860296,103,2021-01-22,1,22,2021,0.436631944444444,14.9301996231079,1.40240001678467
"2021eco_Fayette09",29.860296,103,2021-01-23,1,23,2021,0.437476851851852,18.0165996551514,0.632799983024597
"2021eco_Fayette09",29.860296,103,2021-01-24,1,24,2021,0.438356481481481,15.0496997833252,0.408799976110458
"2021eco_Fayette09",29.860296,103,2021-01-25,1,25,2021,0.439247685185185,19.6427993774414,0.483300000429153
"2021eco_Fayette09",29.860296,103,2021-01-26,1,26,2021,0.440150462962963,17.4680995941162,0.281499981880188
"2021eco_Fayette09",29.860296,103,2021-01-27,1,27,2021,0.441076388888889,16.6768989562988,0
"2021eco_Fayette09",29.860296,103,2021-01-28,1,28,2021,0.442025462962963,10.770299911499,0
"2021eco_Fayette09",29.860296,103,2021-01-29,1,29,2021,0.442986111111111,8.55159950256348,0
"2021eco_Fayette09",29.860296,103,2021-01-30,1,30,2021,0.443969907407407,11.8819999694824,0.288800001144409
