"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn","kWm"
"Burnet_2020_14",30.840194,321,"2017-01-01",1,1,2017,0.420763888888889,15.7550010681152,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-02",1,2,2017,0.421122685185185,14.8400011062622,11.58899974823,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-03",1,3,2017,0.421516203703704,13.576000213623,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-04",1,4,2017,0.421944444444444,10.4210004806519,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-05",1,5,2017,0.422395833333333,3.63000011444092,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-06",1,6,2017,0.422858796296296,4.36100006103516,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-07",1,7,2017,0.423368055555556,-5.45500040054321,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-08",1,8,2017,0.423912037037037,-2.55800008773804,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-09",1,9,2017,0.424456018518518,1.1800000667572,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-10",1,10,2017,0.42505787037037,11.5840005874634,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-11",1,11,2017,0.425671296296296,19.3410015106201,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-12",1,12,2017,0.42630787037037,18.988000869751,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-13",1,13,2017,0.426979166666667,21.617000579834,1.61099994182587,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-14",1,14,2017,0.427673611111111,13.4120006561279,4.35500001907349,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-15",1,15,2017,0.42837962962963,8.1540002822876,0.34799998998642,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-16",1,16,2017,0.42912037037037,14.5670003890991,31.8929996490479,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-17",1,17,2017,0.429884259259259,14.57200050354,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-18",1,18,2017,0.430671296296296,9.00100040435791,7.06099987030029,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-19",1,19,2017,0.431481481481482,9.4060001373291,0.51800000667572,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-20",1,20,2017,0.432314814814815,13.4210004806519,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-21",1,21,2017,0.433159722222222,14.5440006256104,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-22",1,22,2017,0.434027777777778,16.9640007019043,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-23",1,23,2017,0.434930555555556,10.5450000762939,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-24",1,24,2017,0.435833333333333,13.07200050354,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-25",1,25,2017,0.436770833333333,19.9030017852783,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-26",1,26,2017,0.437708333333333,7.91500043869019,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-27",1,27,2017,0.438680555555556,5.84500026702881,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-28",1,28,2017,0.439664351851852,6.44800043106079,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-29",1,29,2017,0.440659722222222,5.95100021362305,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-30",1,30,2017,0.441678240740741,9.09600067138672,0,221.886297610731
"Burnet_2020_14",30.840194,321,"2017-01-31",1,31,2017,0.442708333333333,11.9940004348755,0,221.886297610731
