"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn","kWm"
"Menard_2020_01",30.912522,553,"1997-01-01",1,1,1997,0.420590277777778,16.6459999084473,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-02",1,2,1997,0.420972222222222,15.6510009765625,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-03",1,3,1997,0.421365740740741,17.8090000152588,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-04",1,4,1997,0.421793981481482,19.0130004882812,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-05",1,5,1997,0.42224537037037,16.2990016937256,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-06",1,6,1997,0.422731481481481,7.9350004196167,3.26600003242493,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-07",1,7,1997,0.423240740740741,0.399000018835068,10.9689998626709,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-08",1,8,1997,0.423784722222222,-1.1910001039505,4.56300020217896,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-09",1,9,1997,0.424351851851852,-0.52400004863739,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-10",1,10,1997,0.424953703703704,5.0310001373291,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-11",1,11,1997,0.42556712962963,2.22300004959106,0.158000007271767,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-12",1,12,1997,0.426215277777778,-2.56400012969971,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-13",1,13,1997,0.426898148148148,-6.46600008010864,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-14",1,14,1997,0.427592592592593,-6.81400012969971,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-15",1,15,1997,0.428310185185185,-1.6100001335144,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-16",1,16,1997,0.4290625,6.02300024032593,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-17",1,17,1997,0.429826388888889,1.63700008392334,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-18",1,18,1997,0.430625,1.01300001144409,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-19",1,19,1997,0.431446759259259,4.38700008392334,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-20",1,20,1997,0.432280092592593,8.76100063323975,0.499000012874603,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-21",1,21,1997,0.433136574074074,11.8460006713867,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-22",1,22,1997,0.434016203703704,13.4620008468628,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-23",1,23,1997,0.434907407407407,14.4630002975464,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-24",1,24,1997,0.435833333333333,14.7180004119873,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-25",1,25,1997,0.436759259259259,10.5390005111694,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-26",1,26,1997,0.437708333333333,9.73400020599365,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-27",1,27,1997,0.43869212962963,14.8680009841919,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-28",1,28,1997,0.4396875,8.9370002746582,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-29",1,29,1997,0.44068287037037,-0.00900000054389238,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-30",1,30,1997,0.441712962962963,3.06500005722046,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-01-31",1,31,1997,0.442743055555556,6.77000045776367,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-01",2,1,1997,0.443784722222222,12.3120002746582,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-02",2,2,1997,0.444861111111111,16.4099998474121,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-03",2,3,1997,0.4459375,16.1300010681152,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-04",2,4,1997,0.447037037037037,14.9620008468628,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-05",2,5,1997,0.448136574074074,11.0820007324219,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-06",2,6,1997,0.449259259259259,6.87400054931641,6.36499977111816,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-07",2,7,1997,0.450393518518519,5.85400009155273,16.5340003967285,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-08",2,8,1997,0.451527777777778,4.11100006103516,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-09",2,9,1997,0.452685185185185,2.37900018692017,1.23699998855591,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-10",2,10,1997,0.453854166666667,3.35500025749207,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-11",2,11,1997,0.455023148148148,6.37100028991699,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-12",2,12,1997,0.456203703703704,7.71100044250488,13.6000003814697,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-13",2,13,1997,0.457384259259259,4.59000015258789,6.59999990463257,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-14",2,14,1997,0.458599537037037,4.19500017166138,1.55599999427795,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-15",2,15,1997,0.459803240740741,2.4210000038147,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-16",2,16,1997,0.461030092592593,6.74000024795532,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-17",2,17,1997,0.46224537037037,8.98100090026855,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-18",2,18,1997,0.463483796296296,11.9420003890991,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-19",2,19,1997,0.464722222222222,15.778000831604,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-20",2,20,1997,0.465960648148148,16.5240001678467,40.6479988098145,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-21",2,21,1997,0.467222222222222,12.0880002975464,12.0080003738403,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-22",2,22,1997,0.468472222222222,5.69300031661987,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-23",2,23,1997,0.469722222222222,8.69200038909912,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-24",2,24,1997,0.47099537037037,10.9370002746582,0.908999979496002,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-25",2,25,1997,0.472280092592593,6.21400022506714,4.85699987411499,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-26",2,26,1997,0.473553240740741,4.74300003051758,4.4210000038147,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-27",2,27,1997,0.474826388888889,8.01200008392334,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-02-28",2,28,1997,0.476111111111111,9.278000831604,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-03-01",3,1,1997,0.477407407407407,18.193000793457,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-03-02",3,2,1997,0.47869212962963,15.9330005645752,18.9720001220703,220.23723708489
"Menard_2020_01",30.912522,553,"1997-03-03",3,3,1997,0.479988425925926,8.60800075531006,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-03-04",3,4,1997,0.481296296296296,15.1650009155273,0,220.23723708489
"Menard_2020_01",30.912522,553,"1997-03-05",3,5,1997,0.482592592592593,16.7100009918213,0.266000002622604,220.23723708489
"Menard_2020_01",30.912522,553,"1997-03-06",3,6,1997,0.483888888888889,7.03200054168701,0,220.23723708489
