"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn"
"Russel_2020_01",30.390675,120,1999-01-01,1,1,1999,0.422118055555556,14.0050010681152,0
"Russel_2020_01",30.390675,120,1999-01-02,1,2,1999,0.422465277777778,12.8420009613037,2.60999989509583
"Russel_2020_01",30.390675,120,1999-01-03,1,3,1999,0.422835648148148,4.44700002670288,0
"Russel_2020_01",30.390675,120,1999-01-04,1,4,1999,0.423240740740741,0.526000022888184,0
"Russel_2020_01",30.390675,120,1999-01-05,1,5,1999,0.423668981481482,1.29800009727478,0
"Russel_2020_01",30.390675,120,1999-01-06,1,6,1999,0.424131944444444,6.12900018692017,0
"Russel_2020_01",30.390675,120,1999-01-07,1,7,1999,0.424618055555556,13.6250009536743,0
"Russel_2020_01",30.390675,120,1999-01-08,1,8,1999,0.425127314814815,19.693000793457,0
"Russel_2020_01",30.390675,120,1999-01-09,1,9,1999,0.42568287037037,12.1830005645752,0
"Russel_2020_01",30.390675,120,1999-01-10,1,10,1999,0.426238425925926,2.37400007247925,0
"Russel_2020_01",30.390675,120,1999-01-11,1,11,1999,0.426840277777778,6.8870005607605,0
"Russel_2020_01",30.390675,120,1999-01-12,1,12,1999,0.427465277777778,11.7740001678467,0
"Russel_2020_01",30.390675,120,1999-01-13,1,13,1999,0.428101851851852,14.3770008087158,0
"Russel_2020_01",30.390675,120,1999-01-14,1,14,1999,0.428784722222222,10.2850008010864,0
"Russel_2020_01",30.390675,120,1999-01-15,1,15,1999,0.429467592592593,4.47900009155273,0
"Russel_2020_01",30.390675,120,1999-01-16,1,16,1999,0.430185185185185,7.86300039291382,0
"Russel_2020_01",30.390675,120,1999-01-17,1,17,1999,0.430925925925926,15.9330005645752,0
"Russel_2020_01",30.390675,120,1999-01-18,1,18,1999,0.431689814814815,16.4140014648438,0
"Russel_2020_01",30.390675,120,1999-01-19,1,19,1999,0.432476851851852,14.7040004730225,0
"Russel_2020_01",30.390675,120,1999-01-20,1,20,1999,0.433287037037037,18.0260009765625,0
"Russel_2020_01",30.390675,120,1999-01-21,1,21,1999,0.434108796296296,20.2360000610352,0
"Russel_2020_01",30.390675,120,1999-01-22,1,22,1999,0.434965277777778,19.2130012512207,7.07600021362305
"Russel_2020_01",30.390675,120,1999-01-23,1,23,1999,0.435833333333333,12.8380002975464,0
"Russel_2020_01",30.390675,120,1999-01-24,1,24,1999,0.436724537037037,11.2120008468628,0
"Russel_2020_01",30.390675,120,1999-01-25,1,25,1999,0.437627314814815,13.7490005493164,0
"Russel_2020_01",30.390675,120,1999-01-26,1,26,1999,0.438553240740741,15.7710008621216,0
"Russel_2020_01",30.390675,120,1999-01-27,1,27,1999,0.439490740740741,17,0.00600000005215406
"Russel_2020_01",30.390675,120,1999-01-28,1,28,1999,0.440451388888889,19.3870010375977,2.93300008773804
"Russel_2020_01",30.390675,120,1999-01-29,1,29,1999,0.441435185185185,19.7540016174316,3.78200006484985
"Russel_2020_01",30.390675,120,1999-01-30,1,30,1999,0.442418981481481,14.8480005264282,3.62199997901917
"Russel_2020_01",30.390675,120,1999-01-31,1,31,1999,0.443425925925926,9.85200023651123,0
"Russel_2020_01",30.390675,120,1999-02-01,2,1,1999,0.444444444444444,10.1160001754761,0
"Russel_2020_01",30.390675,120,1999-02-02,2,2,1999,0.445486111111111,13.6520004272461,0
"Russel_2020_01",30.390675,120,1999-02-03,2,3,1999,0.446527777777778,14.0950002670288,0
"Russel_2020_01",30.390675,120,1999-02-04,2,4,1999,0.447604166666667,17.0420017242432,0
"Russel_2020_01",30.390675,120,1999-02-05,2,5,1999,0.448668981481481,19.2170009613037,0
"Russel_2020_01",30.390675,120,1999-02-06,2,6,1999,0.449756944444444,19.3900012969971,0
"Russel_2020_01",30.390675,120,1999-02-07,2,7,1999,0.450856481481481,20.6660003662109,0
"Russel_2020_01",30.390675,120,1999-02-08,2,8,1999,0.451979166666667,22.2180004119873,0
"Russel_2020_01",30.390675,120,1999-02-09,2,9,1999,0.453101851851852,21.746000289917,0
"Russel_2020_01",30.390675,120,1999-02-10,2,10,1999,0.454236111111111,23.0620002746582,0
"Russel_2020_01",30.390675,120,1999-02-11,2,11,1999,0.45537037037037,23.07200050354,1.50800001621246
"Russel_2020_01",30.390675,120,1999-02-12,2,12,1999,0.456527777777778,13.7490005493164,0
"Russel_2020_01",30.390675,120,1999-02-13,2,13,1999,0.457696759259259,6.90200042724609,0
"Russel_2020_01",30.390675,120,1999-02-14,2,14,1999,0.458865740740741,10.3000001907349,0
"Russel_2020_01",30.390675,120,1999-02-15,2,15,1999,0.460046296296296,12.6120004653931,0
"Russel_2020_01",30.390675,120,1999-02-16,2,16,1999,0.461226851851852,14.5860004425049,0
"Russel_2020_01",30.390675,120,1999-02-17,2,17,1999,0.462418981481481,15.5590009689331,0
"Russel_2020_01",30.390675,120,1999-02-18,2,18,1999,0.463622685185185,14.693000793457,0
"Russel_2020_01",30.390675,120,1999-02-19,2,19,1999,0.464837962962963,15.8580007553101,0
"Russel_2020_01",30.390675,120,1999-02-20,2,20,1999,0.466053240740741,13.0030002593994,0
"Russel_2020_01",30.390675,120,1999-02-21,2,21,1999,0.467268518518519,13.0250005722046,0
"Russel_2020_01",30.390675,120,1999-02-22,2,22,1999,0.468506944444444,9.73800086975098,0
"Russel_2020_01",30.390675,120,1999-02-23,2,23,1999,0.469733796296296,9.88800048828125,0
"Russel_2020_01",30.390675,120,1999-02-24,2,24,1999,0.470972222222222,13.8800010681152,0
"Russel_2020_01",30.390675,120,1999-02-25,2,25,1999,0.472210648148148,16.4810009002686,0
"Russel_2020_01",30.390675,120,1999-02-26,2,26,1999,0.473460648148148,18.560001373291,3.67700004577637
"Russel_2020_01",30.390675,120,1999-02-27,2,27,1999,0.474710648148148,20.9250011444092,0
"Russel_2020_01",30.390675,120,1999-02-28,2,28,1999,0.475972222222222,16.8410015106201,0
"Russel_2020_01",30.390675,120,1999-03-01,3,1,1999,0.477233796296296,16.7400016784668,0
"Russel_2020_01",30.390675,120,1999-03-02,3,2,1999,0.47849537037037,18.8290004730225,0
"Russel_2020_01",30.390675,120,1999-03-03,3,3,1999,0.479756944444444,17.3080005645752,0
"Russel_2020_01",30.390675,120,1999-03-04,3,4,1999,0.481030092592593,11.4670009613037,0
"Russel_2020_01",30.390675,120,1999-03-05,3,5,1999,0.482303240740741,14.5570011138916,0
"Russel_2020_01",30.390675,120,1999-03-06,3,6,1999,0.483587962962963,19.5100002288818,0
"Russel_2020_01",30.390675,120,1999-03-07,3,7,1999,0.484861111111111,18.5910015106201,0
"Russel_2020_01",30.390675,120,1999-03-08,3,8,1999,0.486134259259259,15.327000617981,3.28999996185303
"Russel_2020_01",30.390675,120,1999-03-09,3,9,1999,0.487418981481481,18.0890007019043,5.06500005722046
"Russel_2020_01",30.390675,120,1999-03-10,3,10,1999,0.488703703703704,16.7580013275146,0
"Russel_2020_01",30.390675,120,1999-03-11,3,11,1999,0.489988425925926,19.9000015258789,1.182000041008
"Russel_2020_01",30.390675,120,1999-03-12,3,12,1999,0.491273148148148,20.8940010070801,31.6959991455078
"Russel_2020_01",30.390675,120,1999-03-13,3,13,1999,0.49255787037037,14.6070003509521,20.8929996490479
