"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn","kWm"
"Bell_2021_08",31.055926,252,"1996-01-01",1,1,1996,0.419872685185185,16.75600052,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-02",1,2,1996,0.420219907407407,5.127000332,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-03",1,3,1996,0.420601851851852,-0.878000021,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-04",1,4,1996,0.421006944444444,4.565999985,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-05",1,5,1996,0.421446759259259,11.82300091,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-06",1,6,1996,0.421909722222222,4.674000263,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-07",1,7,1996,0.422407407407407,-1.88500011,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-08",1,8,1996,0.422928240740741,-1.548000097,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-09",1,9,1996,0.423483796296296,3.933000088,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-10",1,10,1996,0.4240625,11.26400089,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-11",1,11,1996,0.424664351851852,11.37200069,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-12",1,12,1996,0.425300925925926,10.73300076,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-13",1,13,1996,0.425949074074074,11.67000103,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-14",1,14,1996,0.426643518518519,13.37400055,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-15",1,15,1996,0.427349537037037,14.94600105,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-16",1,16,1996,0.428078703703704,13.56500053,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-17",1,17,1996,0.428842592592593,15.33600044,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-18",1,18,1996,0.429618055555556,11.03900051,3.86500001,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-19",1,19,1996,0.430416666666667,-4.654000282,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-20",1,20,1996,0.431238425925926,0.761000037,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-21",1,21,1996,0.432094907407407,9.708000183,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-22",1,22,1996,0.432962962962963,11.10400009,0.995000005,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-23",1,23,1996,0.433854166666667,15.96100044,0.730000019,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-24",1,24,1996,0.434756944444444,10.66300011,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-25",1,25,1996,0.43568287037037,7.03000021,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-26",1,26,1996,0.436631944444444,11.30300045,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-27",1,27,1996,0.437604166666667,7.18200016,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-28",1,28,1996,0.438587962962963,4.931000233,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-29",1,29,1996,0.439571759259259,10,0.455000013,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-30",1,30,1996,0.440590277777778,13.59100056,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-01-31",1,31,1996,0.44162037037037,7.818000317,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-01",2,1,1996,0.442673611111111,-3.929000139,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-02",2,2,1996,0.443726851851852,-3.802000284,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-03",2,3,1996,0.444803240740741,-3.562000275,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-04",2,4,1996,0.445891203703704,-5.035000324,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-05",2,5,1996,0.447002314814815,-3.918000221,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-06",2,6,1996,0.448125,4.301000118,2.138000011,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-07",2,7,1996,0.449247685185185,12.84300041,0.771000028,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-08",2,8,1996,0.450393518518519,18.13800049,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-09",2,9,1996,0.451539351851852,18.35200119,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-10",2,10,1996,0.452696759259259,19.02300072,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-11",2,11,1996,0.453865740740741,18.58100128,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-12",2,12,1996,0.45505787037037,8.358000755,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-13",2,13,1996,0.45625,9.420000076,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-14",2,14,1996,0.457453703703704,12.31600094,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-15",2,15,1996,0.458657407407407,19.48300171,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-16",2,16,1996,0.459872685185185,10.92900085,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-17",2,17,1996,0.461099537037037,4.819000244,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-18",2,18,1996,0.462326388888889,10.37800026,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-19",2,19,1996,0.463576388888889,15.40800095,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-20",2,20,1996,0.464814814814815,19.73600006,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-21",2,21,1996,0.466076388888889,21.94200134,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-22",2,22,1996,0.467337962962963,24.38300133,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-23",2,23,1996,0.468599537037037,23.65300179,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-24",2,24,1996,0.469872685185185,20.12400055,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-25",2,25,1996,0.471157407407407,16.79900169,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-26",2,26,1996,0.472430555555556,22.46800041,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-27",2,27,1996,0.473715277777778,22.26200104,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-28",2,28,1996,0.475,16.86000061,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-02-29",2,29,1996,0.476296296296296,4.765000343,0.762000024,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-01",3,1,1996,0.477592592592593,3.378000259,0.605000019,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-02",3,2,1996,0.478900462962963,4.713000298,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-03",3,3,1996,0.480196759259259,9.912000656,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-04",3,4,1996,0.48150462962963,13.53300095,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-05",3,5,1996,0.4828125,16.27400017,3.513999939,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-06",3,6,1996,0.48412037037037,23.41700172,0.465999991,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-07",3,7,1996,0.485439814814815,12.66500092,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-08",3,8,1996,0.486747685185185,2.061000109,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-09",3,9,1996,0.48806712962963,0.119000003,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-10",3,10,1996,0.489386574074074,1.556000113,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-11",3,11,1996,0.490706018518519,7.210000515,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-12",3,12,1996,0.492025462962963,9.249000549,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-13",3,13,1996,0.493344907407407,14.96000099,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-14",3,14,1996,0.494675925925926,21.05500031,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-15",3,15,1996,0.49599537037037,20.79000092,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-16",3,16,1996,0.497314814814815,16.4470005,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-17",3,17,1996,0.498634259259259,17.70400047,11.99400043,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-18",3,18,1996,0.499965277777778,17.0320015,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-19",3,19,1996,0.501296296296296,11.55800056,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-20",3,20,1996,0.502604166666667,10.06700039,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-21",3,21,1996,0.503935185185185,6.840000153,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-22",3,22,1996,0.50525462962963,11.37000084,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-23",3,23,1996,0.506574074074074,20.03000069,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-24",3,24,1996,0.507893518518518,19.12900162,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-25",3,25,1996,0.509212962962963,14.26400089,0,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-26",3,26,1996,0.510520833333333,6.885000229,0.505999982,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-27",3,27,1996,0.511828703703704,4.73900032,5.263999939,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-28",3,28,1996,0.513148148148148,4.972000122,11.31499958,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-29",3,29,1996,0.514456018518519,11.8010006,0.351000011,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-30",3,30,1996,0.515763888888889,14.39500046,1.228999972,281.931037420347
"Bell_2021_08",31.055926,252,"1996-03-31",3,31,1996,0.517071759259259,17.81000137,0,281.931037420347
