"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn","kWm"
"Hays_2021_54",29.957819,276,"2001-01-01",1,1,2001,0.423668981481482,3.476000071,0.573000014,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-02",1,2,2001,0.424027777777778,-0.091000006,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-03",1,3,2001,0.424409722222222,-0.016000001,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-04",1,4,2001,0.424826388888889,5.476000309,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-05",1,5,2001,0.42525462962963,10.17500019,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-06",1,6,2001,0.425717592592593,12.12400055,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-07",1,7,2001,0.426203703703704,12.42300034,1.519999981,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-08",1,8,2001,0.426736111111111,9.591000557,0.671000004,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-09",1,9,2001,0.427280092592593,6.836000443,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-10",1,10,2001,0.427835648148148,8.032999992,11.84500027,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-11",1,11,2001,0.428449074074074,5.041000366,29.91500092,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-12",1,12,2001,0.429050925925926,11.58200073,0.340999991,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-13",1,13,2001,0.429710648148148,7.390000343,1.110000014,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-14",1,14,2001,0.430381944444444,9.002000809,2.433000088,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-15",1,15,2001,0.431076388888889,10.1970005,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-16",1,16,2001,0.431782407407407,9.237000465,1.48300004,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-17",1,17,2001,0.432523148148148,7.016000271,8.597999573,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-18",1,18,2001,0.433287037037037,4.018000126,4.394000053,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-19",1,19,2001,0.434074074074074,3.337000132,3.121999979,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-20",1,20,2001,0.434861111111111,1.920000076,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-21",1,21,2001,0.435694444444444,4.330000401,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-22",1,22,2001,0.436539351851852,5.866000175,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-23",1,23,2001,0.437395833333333,8.551000595,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-24",1,24,2001,0.438275462962963,7.529000282,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-25",1,25,2001,0.439189814814815,10.99200058,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-26",1,26,2001,0.440104166666667,10.10900021,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-27",1,27,2001,0.441030092592593,15.80000114,3.25,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-28",1,28,2001,0.441979166666667,14.78600025,10.06299973,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-29",1,29,2001,0.442951388888889,12.93500042,9.350000381,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-30",1,30,2001,0.443923611111111,11.90600014,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-01-31",1,31,2001,0.444918981481482,12.51000023,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-01",2,1,2001,0.4459375,9.849000931,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-02",2,2,2001,0.446956018518519,8.230000496,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-03",2,3,2001,0.447997685185185,5.954000473,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-04",2,4,2001,0.449050925925926,8.818000793,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-05",2,5,2001,0.450104166666667,10.52000046,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-06",2,6,2001,0.451180555555556,10.86100006,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-07",2,7,2001,0.452268518518519,16.79200172,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-08",2,8,2001,0.453368055555556,17.46199989,1.565000057,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-09",2,9,2001,0.454479166666667,16.04600143,1.955000043,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-10",2,10,2001,0.455590277777778,8.9810009,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-11",2,11,2001,0.456724537037037,3.224000216,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-12",2,12,2001,0.457858796296296,7.039000511,1.174999952,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-13",2,13,2001,0.45900462962963,10.84700012,0.35800001,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-14",2,14,2001,0.460150462962963,18.25600052,2.236000061,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-15",2,15,2001,0.461319444444444,20.63300133,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-16",2,16,2001,0.4625,15.04300117,18.07299995,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-17",2,17,2001,0.463668981481481,7.55700016,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-18",2,18,2001,0.464861111111111,5.459000111,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-19",2,19,2001,0.466053240740741,8.046999931,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-20",2,20,2001,0.46724537037037,13.21800041,0,157.098734978982
"Hays_2021_54",29.957819,276,"2001-02-21",2,21,2001,0.4684375,18.625,0,157.098734978982
