station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,atm.pressure,air.temp,relative.humidity,wind.speed,wind.gust,incremental.precip,solar.rad,wind.cardinaldirection,sea.level.pressure
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 12:05 CDT,96846,24.79,73.17,5.53,11.66,0,350.03,S,101794.87
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 12:10 CDT,96838,25.1,69.5,6.27,11.16,0,962.87,S,101781.23
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 12:15 CDT,96832,25.65,64.17,5.77,11.83,0,984.47,SSW,101765.67
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 12:20 CDT,96820,25.99,66.96,7.74,12.5,0,1021.24,SSW,101747.31
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 12:25 CDT,96810,25.98,67.09,5.15,11.83,0,661.83,SSW,101736.96
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 12:30 CDT,96800,25.77,66.58,6.11,11.83,0,728.04,SW,101730
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 12:35 CDT,96794,25.76,63.36,6.51,11.16,0,983.1,SSW,101723.89
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 12:40 CDT,96785,26.19,64.85,5.46,11.16,0,818.74,SSW,101707.18
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 12:45 CDT,96776,26.18,68.96,4.77,11.16,0,762.84,SSW,101697.85
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 12:50 CDT,96772,26.74,62.4,6,11.16,0,1057.86,S,101684.31
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 12:55 CDT,96765,26.91,64.44,6.15,12.33,0,876.54,SW,101674.09
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 13:00 CDT,96756,26.48,64.23,6.34,11.33,0,828.91,S,101671.84
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 13:05 CDT,96746,26.72,63.66,5.13,11.33,0,802.32,SW,101657.32
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 13:10 CDT,96740,27.03,60.09,4.97,11.33,0,1035.04,SSW,101645.86
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 13:15 CDT,96735,27.05,60.47,5.51,11.33,0,885.98,SW,101640.27
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 13:20 CDT,96721,27.22,57.68,5.99,11.33,0,1035.73,SW,101622.75
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 13:25 CDT,96707,27.12,59.75,6.24,11.33,0,1017.32,SSW,101609.69
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 13:30 CDT,96703,27.52,57.04,5.8,11.33,0,1012.98,S,101598.85
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 13:35 CDT,96692,27.64,58.7,5.16,11.16,0,971.1,S,101585.28
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 13:40 CDT,96679,27.66,59.68,5.22,11.16,0,959.53,S,101571.28
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 13:45 CDT,96667,27.66,58.46,5.11,11.16,0,915.43,S,101558.68
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 13:50 CDT,96661,27.72,58.7,5.67,11.16,0,939.45,SSW,101551.38
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 13:55 CDT,96653,28.01,55.41,5.37,11.16,0,937.76,SSW,101538.19
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 14:00 CDT,96647,28.02,56.97,5.26,11.16,0,992.78,SSW,101531.71
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 14:05 CDT,96637,28.15,53.27,5.99,11.16,0,1016.66,S,101519.09
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 14:10 CDT,96631,28.43,55.51,5.18,11.16,0,976.57,SW,101508.13
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 14:15 CDT,96622,28.49,55.2,4.8,10.83,0,957.82,SSW,101497.69
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 14:20 CDT,96613,28.32,54.73,5.87,10.83,0,955.33,S,101491.05
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 14:25 CDT,96608,28.65,54.46,4.82,10.83,0,947.31,WSW,101480.35
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 14:30 CDT,96598,28.92,56.22,5,10.83,0,948.71,WSW,101465.37
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 14:35 CDT,96589,28.96,54.69,4.52,10.83,0,944.09,SW,101455.28
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 14:40 CDT,96577,29.05,52.05,4.09,10.83,0,937.46,SSW,101441.22
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 14:45 CDT,96570,29.51,51.4,4.63,10.83,0,930.35,SE,101426.32
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 14:50 CDT,96561,29.57,50.59,4.52,10.83,0,918.62,SSW,101415.89
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 14:55 CDT,96556,29.55,53.37,5.03,10.83,0,910.89,SW,101410.94
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 15:00 CDT,96548,29.46,51.43,3.9,10.83,0,903.73,SW,101404.03
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 15:05 CDT,96547,29.7,51.54,5.07,10.83,0,901.41,SW,101399.05
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 15:10 CDT,96552,29.75,47.53,4.78,10.83,0,891.04,S,101403.53
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 15:15 CDT,96545,29.74,51.54,4.25,10.83,0,866.74,SSW,101396.29
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 15:20 CDT,96540,30.09,47.02,3.34,10.83,0,871.42,W,101385.37
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 15:25 CDT,96532,30.35,53.37,3.71,10.83,0,859.31,SW,101372.66
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 15:30 CDT,96519,30.16,48.14,3.85,10.83,0,845.27,SSE,101362.16
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 15:35 CDT,96511,29.83,50.69,4.69,10.83,0,838.61,SW,101359.12
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 15:40 CDT,96505,30.12,49.26,4.18,10.83,0,834.71,S,101348.1
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 15:45 CDT,96497,30.44,49.23,3.59,10.83,0,813.14,WSW,101334.48
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 15:50 CDT,96483,30.4,48.92,3.79,10.83,0,802.79,WSW,101320.44
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 15:55 CDT,96479,30.5,50.04,3.47,10.83,0,781.86,SSW,101314.59
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 16:00 CDT,96466,30.42,52.83,3.86,10.83,0,774.07,NNW,101302.21
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 16:05 CDT,96461,30.34,49.84,3.84,10.83,0,770.25,S,101298.3
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 16:10 CDT,96459,30.37,47.97,4.19,10.83,0,751.8,S,101295.73
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 16:15 CDT,96454,30.43,49.53,3.7,10.83,0,735.33,S,101289.49
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 16:20 CDT,96444,30.97,48.21,3,10.83,0,717.56,SSW,101270.23
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 16:25 CDT,96436,30.68,47.84,4.16,10.83,0,710.86,SSW,101266.54
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 16:30 CDT,96426,30.52,47.73,4.17,10.83,0,696.35,SSW,101258.64
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 16:35 CDT,96419,30.58,51.33,4.13,10.83,0,685.62,S,101250.27
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 16:40 CDT,96408,30.62,46.82,3.1,10.83,0,667.27,S,101238.12
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 16:45 CDT,96401,30.8,46.58,3.96,10.83,0,651.41,S,101227.85
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 16:50 CDT,96397,30.76,49.13,4.41,10.83,0,635.5,SSW,101224.27
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 16:55 CDT,96394,30.78,45.49,5.13,10.83,0,626.97,S,101220.84
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 17:00 CDT,96388,30.8,43.56,3.45,10.83,0,608.29,SW,101214.24
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 17:05 CDT,96386,30.92,45.22,3.35,10.83,0,597.67,SW,101210.17
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 17:10 CDT,96377,31.04,46.61,3.35,10.83,0,552.48,S,101198.76
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 17:15 CDT,96370,31.07,47.33,3.37,10.83,0,475.18,SE,101190.91
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 17:20 CDT,96369,30.84,46.55,3.67,10.83,0,453.63,SSW,101193.6
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 17:25 CDT,96367,30.81,45.7,3.44,10.83,0,481.65,S,101192
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 17:30 CDT,96365,30.87,46.24,4.28,10.83,0,407.26,S,101188.92
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 17:35 CDT,96358,30.72,46.89,4.16,10.83,0,372.31,S,101183.99
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 17:40 CDT,96353,30.52,45.53,3.74,10.83,0,408.05,SSE,101182.01
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 17:45 CDT,96348,30.69,46.75,3.52,10.83,0,378.4,SW,101173.98
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 17:50 CDT,96349,30.53,47.6,3.75,10.83,0,201.04,S,101177.62
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 17:55 CDT,96354,30.17,48.14,3.84,10.83,0,123.13,S,101188.72
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 18:00 CDT,96356,29.95,48.34,2.82,10.83,0,124.88,SSW,101194.4
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 18:05 CDT,96350,29.83,47.22,3.12,10.83,0,142.69,SW,101190.07
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 18:10 CDT,96347,29.9,47.12,3.51,10.83,0,274.87,SSW,101185.78
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 18:15 CDT,96342,30.28,46.48,4.42,10.83,0,423.56,SSE,101174.35
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 18:20 CDT,96341,30.83,45.29,3.68,10.83,0,401.95,SW,101164.38
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 18:25 CDT,96337,30.89,46.04,3.91,10.83,0,351.24,S,101159.19
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 18:30 CDT,96333,30.86,46.72,3.06,10.83,0,301.84,SSW,101155.47
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 18:35 CDT,96332,30.79,45.29,3.52,10.83,0,276.38,SSW,101155.57
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 18:40 CDT,96322,30.67,45.8,4.61,10.83,0,253.98,S,101147.01
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 18:45 CDT,96323,30.52,46.72,4.22,10.83,0,235.81,S,101150.49
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 18:50 CDT,96320,30.51,46.92,3.93,10.83,0,218.71,S,101147.5
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 18:55 CDT,96314,30.47,46.1,4.11,10.83,0,200.66,SW,101141.86
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 19:00 CDT,96310,30.41,46.41,3.23,10.83,0,183.32,SSW,101138.63
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 19:05 CDT,96306,30.37,46.61,3.43,10.83,0,166.45,SSW,101135.07
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 19:10 CDT,96305,30.29,47.29,3.08,10.83,0,151.26,SSE,101135.32
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 19:15 CDT,96313,30.15,48.48,3.1,10.83,0,104.44,SSW,101145.98
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 19:20 CDT,96315,29.94,48.04,3.28,10.83,0,81.03,SSW,101151.51
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 19:25 CDT,96320,29.81,48.07,2.88,10.83,0,84.6,SSW,101158.88
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 19:30 CDT,96317,29.7,49.67,1.9,10.83,0,82.54,SSW,101157.51
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 19:35 CDT,96311,29.57,49.4,2.28,10.83,0,67.01,S,101153.34
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 19:40 CDT,96309,29.4,50.31,1.88,10.83,0,54.3,SSE,101154.01
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 19:45 CDT,96307,29.15,51.77,1.74,10.83,0,41.95,SSW,101155.98
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 19:50 CDT,96311,28.89,52.89,1.74,10.83,0,28.3,SE,101164.44
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 19:55 CDT,96315,28.62,55.41,1.16,10.83,0,15.83,SSE,101173.05
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 20:00 CDT,96319,28.32,57.38,1.53,10.83,0,11.78,E,101182.18
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 20:05 CDT,96319,28.08,59.01,1.82,10.83,0,7.57,SSE,101186.12
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 20:10 CDT,96320,27.89,60.43,2.06,10.83,0,3.25,SSW,101190.3
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 20:15 CDT,96321,27.65,61.66,2.25,10.83,0,0.63,S,101195.31
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 20:20 CDT,96323,27.48,62.17,2.61,10.83,0,0.02,SSW,101200.22
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 20:25 CDT,96326,27.35,62.91,2.1,10.83,0,0,S,101205.52
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 20:30 CDT,96337,27.22,63.53,2.35,10.83,0,0,SSW,101219.23
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 20:35 CDT,96346,27.06,63.94,2.49,10.83,0,0,S,101231.34
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 20:40 CDT,96346,26.97,63.73,2.72,10.83,0,0,SSW,101232.84
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 20:45 CDT,96348,26.93,64.21,2.53,10.83,0,0,SSE,101235.61
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 20:50 CDT,96349,26.77,64.86,2.18,10.83,0,0,SSW,101239.32
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 20:55 CDT,96358,26.7,64.38,2.83,10.83,0,0,SSE,101249.95
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 21:00 CDT,96365,26.74,64.18,3.14,10.83,0,0,SSW,101256.64
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 21:05 CDT,96362,26.73,63.97,3.41,10.83,0,0,SSW,101253.65
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 21:10 CDT,96361,26.69,64.21,2.89,10.83,0,0,SSW,101253.27
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 21:15 CDT,96366,26.58,64.31,2.84,10.83,0,0,SSW,101260.35
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 21:20 CDT,96370,26.56,64.38,2.75,10.83,0,0,S,101264.89
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 21:25 CDT,96376,26.52,64.58,2.84,10.83,0,0,S,101271.86
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 21:30 CDT,96380,26.4,65.26,2.22,10.83,0,0,S,101278.06
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 21:35 CDT,96379,26.21,65.94,1.98,10.83,0,0,S,101280.19
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 21:40 CDT,96382,26.05,66.32,1.93,10.83,0,0,SSE,101286.01
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 21:45 CDT,96397,25.95,66.76,1.82,10.83,0,0,S,101303.45
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 21:50 CDT,96413,25.84,67.16,1.67,10.83,0,0,SSE,101322.11
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 21:55 CDT,96412,25.71,67.84,1.62,10.83,0,0,SSW,101323.23
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 22:00 CDT,96404,25.55,68.29,1.72,10.83,0,0,SSW,101317.51
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 22:05 CDT,96400,25.43,68.83,1.57,10.83,0,0,SW,101315.32
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 22:10 CDT,96406,25.29,69.44,1.38,10.83,0,0,W,101323.98
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 22:15 CDT,96401,25.15,69.78,1.48,10.83,0,0,SSE,101321.08
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 22:20 CDT,96413,25.07,69.88,1.41,10.83,0,0,SW,101335.04
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 22:25 CDT,96420,25.03,70.05,1.26,10.83,0,0,SSW,101343.07
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 22:30 CDT,96422,24.91,70.87,1.06,10.83,0,0,S,101347.19
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 22:35 CDT,96423,24.75,71.48,1.04,10.83,0,0,SSW,101350.94
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 22:40 CDT,96423,24.61,71.72,1.46,10.83,0,0,SSW,101353.31
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 22:45 CDT,96419,24.51,71.48,1.89,10.83,0,0,SSW,101350.8
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 22:50 CDT,96427,24.53,71.95,1.71,10.83,0,0,S,101358.87
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 22:55 CDT,96442,24.44,72.36,1.05,10.83,0,0,SSW,101376.16
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 23:00 CDT,96451,24.4,72.77,0.68,10.83,0,0,SSE,101386.29
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 23:05 CDT,96455,24.2,74.3,0.55,10.83,0,0,SSW,101393.88
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 23:10 CDT,96474,23.89,75.93,0.43,10.83,0,0,SSE,101419.11
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 23:15 CDT,96473,23.53,77.7,0,10.83,0,0,,101424.18
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 23:20 CDT,96474,23.15,78.75,0,10.83,0,0,,101431.72
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 23:25 CDT,96481,22.91,79.12,0,10.83,0,0,,101443.18
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 23:30 CDT,96496,22.7,80.5,0,10.83,0,0,,101462.55
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 23:35 CDT,96523,22.42,82,0,10.83,0,0,,101495.74
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 23:40 CDT,96513,22.11,82.2,0,10.83,0,0,,101490.56
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 23:45 CDT,96507,22.04,83.5,0,10.83,0,0,,101485.45
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 23:50 CDT,96514,21.8,85,0,10.83,0,0,,101496.94
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/28/2020 23:55 CDT,96514,21.66,85.5,0.19,10.83,0,0,SW,101499.36
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/29/2020 00:00 CDT,96514,21.74,84.3,0.08,10.83,0,0.16,SSW,101497.98
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/29/2020 00:05 CDT,96505,22.06,83,0.55,10.83,0,0.1,SE,101483
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/29/2020 00:10 CDT,96508,22.3,81.9,0.54,10.83,0,0.03,S,101482.03
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/29/2020 00:15 CDT,96513,22.55,80.9,0.61,10.83,0,0.07,SSW,101483
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/29/2020 00:20 CDT,96499,22.7,80.7,0.82,10.83,0,0,SE,101465.7
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/29/2020 00:25 CDT,96501,22.79,81,0.9,10.83,0,0,S,101466.26
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/29/2020 00:30 CDT,96485,22.82,81.2,1.33,10.83,0,0,SSW,101448.92
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/29/2020 00:35 CDT,96477,22.9,81,1.67,10.83,0,0,S,101439.13
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/29/2020 00:40 CDT,96481,22.96,81.4,1.21,10.83,0,0,SSE,101442.31
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/29/2020 00:45 CDT,96487,22.99,81.6,1.73,10.83,0,0,SSW,101448.1
TWB51,Sansaba_2020_01,31.24169,-98.31394,436.7784,6/16/20,i,2020,04/29/2020 00:50 CDT,96516,23.08,81.7,2.09,10.83,0,0,SSW,101477.05
