station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,atm.pressure,air.temp,relative.humidity,wind.speed,wind.gust,solar.rad,wind.cardinal.direction,sea.level.pressure
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 14:00 CDT,97195,30,28.9,7.72,14.66,780.39,S,102074.93
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 14:05 CDT,97188,30.33,28.8,5.6,12.83,750.87,SE,102062.16
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 14:10 CDT,97180,30.81,27.08,5.27,14.83,746.62,SE,102045.93
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 14:15 CDT,97182,30.98,28.03,6.34,13.16,701.5,SSE,102045.24
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 14:20 CDT,97173,30.64,27.22,8.14,13.33,691.82,SSE,102041.35
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 14:25 CDT,97163,30.33,28.26,6.9,13.49,529.75,S,102035.92
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 14:30 CDT,97159,30.32,27.89,8.09,15.16,752.16,SE,102031.88
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 14:35 CDT,97150,30.45,26.58,9.13,21.16,748.93,ESE,102020.32
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 14:40 CDT,97142,30.82,28.56,8.88,15.16,750.85,SSE,102005.84
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 14:45 CDT,97138,30.78,28.29,7.07,14.83,747.83,SSE,102002.3
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 14:50 CDT,97130,31.11,29.24,6.02,14.83,753.38,SSE,101988.5
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 14:55 CDT,97115,31.17,27.35,6.26,13.33,719.75,SE,101971.79
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 15:00 CDT,97115,30.93,28.8,6.17,13.16,285.11,E,101975.69
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 15:05 CDT,97111,30.03,30.18,8.2,15,219.5,SSE,101986.21
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 15:10 CDT,97105,29.66,30.21,6.6,12.66,311.52,SE,101985.99
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 15:15 CDT,97102,29.6,30.01,8,14.49,316.75,S,101983.83
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 15:20 CDT,97091,29.68,29.1,5.7,14.33,548.63,SE,101970.97
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 15:25 CDT,97079,30.23,30.48,6.62,13.33,506.76,ESE,101949.32
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 15:30 CDT,97072,30.54,31.52,5.9,12.66,691.2,SSE,101936.88
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 15:35 CDT,97064,31.26,27.99,6.62,13.16,681.06,SE,101916.77
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 15:40 CDT,97062,31.34,29.94,7.9,12.83,685.76,SE,101913.35
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 15:45 CDT,97055,31.15,28.29,7.34,16.83,663.1,SSE,101909.11
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 15:50 CDT,97050,31.23,28.16,8.25,17.83,475.11,SE,101902.56
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 15:55 CDT,97046,30.87,29.97,6.54,15.33,529.98,SE,101904.2
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 16:00 CDT,97040,30.88,29,6.65,13.49,629.42,SSE,101897.75
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 16:05 CDT,97037,31.26,27.95,6.92,13.49,605.14,SSE,101888.42
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 16:10 CDT,97026,31.27,28.76,6.57,14.16,600.24,SE,101876.7
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 16:15 CDT,97017,31.54,27.08,6.3,15.83,553.68,SSE,101862.88
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 16:20 CDT,97004,31.5,28.36,6.64,12.5,510.27,SSE,101849.87
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 16:25 CDT,96992,31.42,28.69,5.83,12.5,475.58,ESE,101838.56
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 16:30 CDT,96986,31.56,27.11,6.72,13.83,522.84,ESE,101830.01
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 16:35 CDT,96980,31.45,28.39,7.61,15.5,503.88,S,101825.48
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 16:40 CDT,96972,31.79,26.84,7.71,14.66,557.81,ESE,101811.58
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 16:45 CDT,96957,31.75,26.5,7.22,12.83,552.6,SE,101796.49
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 16:50 CDT,96948,31.81,24.55,7.77,15,534.5,SSE,101786.09
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 16:55 CDT,96936,31.68,25.22,8.04,13.66,513.63,SE,101775.59
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 17:00 CDT,96933,31.8,25.69,5.86,13.66,498.57,SE,101770.49
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 17:05 CDT,96924,32.06,25.59,5.39,13.66,478.86,SSE,101756.83
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 17:10 CDT,96917,32.05,24.79,6.93,13.66,464.85,SE,101749.66
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 17:15 CDT,96908,32.12,24.82,6.82,11.5,448.32,SE,101739.08
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 17:20 CDT,96907,32.26,24.25,6.85,11.5,436.15,SSE,101735.77
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 17:25 CDT,96906,32.28,24.31,6.06,15.5,409.31,SE,101734.4
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 17:30 CDT,96907,32.36,24.65,6.39,12.99,394.66,ESE,101734.15
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 17:35 CDT,96906,32.23,25.53,8.38,17.49,399.66,SE,101735.19
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 17:40 CDT,96904,32.14,25.16,7.83,13.16,382.74,SE,101734.55
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 17:45 CDT,96892,32.09,24.48,5.81,13.16,364.24,ESE,101722.77
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 17:50 CDT,96884,32.12,26.03,6.72,12.99,354.27,E,101713.86
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 17:55 CDT,96881,32.13,24.55,7.06,12.66,340.3,ESE,101710.57
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 18:00 CDT,96880,32.05,24.55,7.39,16.66,328.44,E,101710.81
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 18:05 CDT,96880,32.06,23.24,6.3,13.66,310.48,SE,101710.67
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 18:10 CDT,96880,32.08,23.81,7.28,13.66,299.76,ESE,101710.34
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 18:15 CDT,96880,32.03,23.71,6.74,12.5,284.61,SE,101711.15
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 18:20 CDT,96882,31.99,24.18,6.42,12.66,271.37,ESE,101713.89
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 18:25 CDT,96887,31.87,24.38,7.15,13.66,258.74,ESE,101721.08
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 18:30 CDT,96891,31.85,25.16,6.45,12.5,241.44,ESE,101725.59
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 18:35 CDT,96892,31.85,25.26,6.43,12.5,208.52,SE,101726.64
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 18:40 CDT,96894,31.7,25.43,7.1,13.33,219.44,SSE,101731.16
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 18:45 CDT,96892,31.55,25.43,6.51,12.33,189.46,SE,101731.49
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 18:50 CDT,96888,31.51,25.16,6.81,12.33,187.04,SE,101727.95
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 18:55 CDT,96888,31.4,25.33,7.09,13.16,179.32,E,101729.73
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 19:00 CDT,96897,31.27,25.5,6.89,12.99,167,SSE,101741.29
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 19:05 CDT,96901,31.15,25.83,6.89,12.99,124.97,SE,101747.43
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 19:10 CDT,96906,30.89,26.03,6.78,12.99,48.86,SE,101756.91
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 19:15 CDT,96906,30.56,26.1,6.14,12.99,33,SE,101762.29
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 19:20 CDT,96901,30.23,26.81,5.76,12.99,55.54,ESE,101762.43
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 19:25 CDT,96900,30.13,26.11,5.92,12.99,90.99,ESE,101763.02
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 19:30 CDT,96899,30.14,26.34,4.87,12.99,76.17,ESE,101761.81
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 19:35 CDT,96895,30.12,26.44,5.89,12.99,45.56,E,101757.93
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 19:40 CDT,96892,29.99,26.78,6.83,11.83,30.06,ESE,101756.91
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 19:45 CDT,96892,29.77,26.88,5.58,10.99,24.28,SE,101760.51
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 19:50 CDT,96894,29.58,27.15,5.98,10.99,21.72,SE,101765.73
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 19:55 CDT,96906,29.34,27.79,4,10.99,20.99,ESE,101782.27
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 20:00 CDT,96924,29.15,28.13,3.67,10.99,19.03,E,101804.31
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 20:05 CDT,96925,28.96,28.33,4.24,10.99,13.82,SE,101808.49
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 20:10 CDT,96927,28.71,28.3,3.72,10.99,8.12,E,101814.72
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 20:15 CDT,96935,28.61,29.21,4.33,10.99,3.11,SE,101824.77
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 20:20 CDT,96938,28.35,30.02,2.93,10.99,3.01,E,101832.21
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 20:25 CDT,96942,28.14,29.95,3.66,10.99,0.61,ESE,101839.9
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 20:30 CDT,96948,27.94,30.43,3.6,10.99,0.49,SE,101849.52
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 20:35 CDT,96955,27.77,30.9,3.66,10.99,0.02,E,101859.7
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 20:40 CDT,96958,27.62,30.9,4.33,10.99,0.01,SE,101865.35
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 20:45 CDT,96958,27.61,31.27,4.46,10.99,0,ESE,101865.51
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 20:50 CDT,96961,27.51,31.38,4.03,10.99,0,SE,101870.33
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 20:55 CDT,96966,27.54,31.11,4.41,10.99,0,ESE,101875.08
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 21:00 CDT,96970,27.51,31.58,3.78,10.99,0.02,SE,101879.78
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 21:05 CDT,96970,27.31,32.19,3.41,10.99,0.08,SE,101883.11
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 21:10 CDT,96971,27.15,32.66,3.41,10.99,0.01,SE,101886.83
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 21:15 CDT,96972,27.1,32.66,4.13,10.99,0.01,ESE,101888.72
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 21:20 CDT,96974,27.12,33.06,4.98,10.99,0,E,101890.48
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 21:25 CDT,96985,27.22,33.81,4.42,10.16,0,ESE,101900.36
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 21:30 CDT,96995,27.16,34.15,5.32,10.66,0,SE,101911.87
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 21:35 CDT,97004,27.16,34.89,4.18,10,0,S,101921.32
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 21:40 CDT,97011,27.01,35.5,4.13,10,0,ESE,101931.18
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 21:45 CDT,97021,26.86,36.44,4.79,10,0,SE,101944.19
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 21:50 CDT,97030,26.75,37.15,5.86,10.49,0,SE,101955.48
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 21:55 CDT,97034,26.67,38.26,5.28,11.16,0,SE,101961.02
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 22:00 CDT,97049,26.53,39.1,4.81,11.16,0,SE,101979.12
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 22:05 CDT,97060,26.42,40.21,5,11.16,0,ESE,101992.52
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 22:10 CDT,97069,26.37,40.75,6.56,10.66,0,SE,102002.81
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 22:15 CDT,97083,26.2,41.77,5.39,10.66,0.09,ESE,102020.38
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 22:20 CDT,97093,26.08,42.74,6.1,11.33,0.01,ESE,102032.9
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 22:25 CDT,97112,26,43.18,7.12,12.16,0,SSE,102054.21
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 22:30 CDT,97116,25.82,44.26,5.85,11.83,0.05,SE,102061.45
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 22:35 CDT,97126,25.67,44.97,7.04,17.49,0,SSE,102074.49
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 22:40 CDT,97142,25.59,45.34,5.78,12,0.01,SE,102092.65
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 22:45 CDT,97144,25.41,45.95,5.23,11.5,0,SE,102097.8
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 22:50 CDT,97148,25.27,46.62,5.42,11.5,0.04,SE,102104.37
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 22:55 CDT,97158,25.09,47.3,5.51,11.5,0.07,SE,102117.93
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 23:00 CDT,97171,24.91,47.5,6.93,12.66,0.02,SE,102134.65
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 23:05 CDT,97175,24.82,48.31,6.08,11.5,0,ESE,102140.38
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 23:10 CDT,97172,24.68,48.44,8.39,15.5,0,SE,102139.61
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 23:15 CDT,97169,24.58,48.74,8.85,17.66,0,SE,102138.16
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 23:20 CDT,97162,24.48,49.52,7.26,14.66,0.04,ESE,102132.5
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 23:25 CDT,97160,24.29,49.99,7.16,14.66,0.04,ESE,102133.64
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 23:30 CDT,97168,24.19,50.67,6.36,14.66,0.02,SE,102143.75
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 23:35 CDT,97185,24,50.94,5.69,14.66,0.35,SE,102164.87
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 23:40 CDT,97199,23.94,51.68,5.37,11.83,0.05,SSE,102180.61
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 23:45 CDT,97200,23.8,52.62,5.42,11.83,0.06,SE,102184.06
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 23:50 CDT,97206,23.64,53.36,5.29,11.83,0.17,SE,102193.1
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/01/2020 23:55 CDT,97201,23.52,54.24,6.07,11.83,0.05,ESE,102189.9
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 00:00 CDT,97200,23.4,54.98,4.61,10.83,0.46,SE,102190.91
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 00:05 CDT,97202,23.18,55.86,5.56,10.83,0.43,SE,102196.79
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 00:10 CDT,97202,23.09,56.61,5.19,10.33,0,SE,102198.34
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 00:15 CDT,97207,22.92,57.66,4.55,10.33,0.21,ESE,102206.52
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 00:20 CDT,97210,22.8,58.64,5.24,10.33,0.01,E,102211.73
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 00:25 CDT,97215,22.67,59.04,5.48,10.16,0,SE,102219.24
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 00:30 CDT,97217,22.58,59.92,4.81,10.16,0,SE,102222.89
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 00:35 CDT,97225,22.48,60.46,5.56,10.16,0,SE,102233.03
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 00:40 CDT,97237,22.38,61.13,3.82,10.16,0.07,E,102247.37
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 00:45 CDT,97237,22.26,61.84,4.24,10.16,0.02,ESE,102249.45
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 00:50 CDT,97230,22.14,62.61,3.91,10.16,0.01,SE,102244.16
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 00:55 CDT,97227,22.02,63.36,4.96,10.66,0,S,102243.09
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 01:00 CDT,97219,21.97,64.37,4.34,10,0,E,102235.53
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 01:05 CDT,97212,21.83,65.72,5.51,10.16,0,ESE,102230.6
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 01:10 CDT,97211,21.74,66.96,5.25,10,0,ESE,102231.1
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 01:15 CDT,97196,21.64,67.6,7.03,11.66,0,SE,102217.06
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 01:20 CDT,97185,21.56,68.01,5.04,11.66,0.01,ESE,102206.88
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 01:25 CDT,97185,21.45,68.41,5.49,11.66,0.03,SE,102208.8
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 01:30 CDT,97180,21.34,69.69,5.45,11.66,0,SSE,102205.45
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 01:35 CDT,97181,21.22,70.98,5.93,11.66,0,SE,102208.59
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 01:40 CDT,97194,21.19,71.58,4.64,11.5,0,SE,102222.78
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 01:45 CDT,97187,21.07,72.29,4.28,11.5,0,SE,102217.51
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 01:50 CDT,97185,20.93,73,4.95,11.5,0,SE,102217.85
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 01:55 CDT,97184,20.85,74.01,5.29,10,0,SE,102218.19
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 02:00 CDT,97177,20.77,74.96,5.52,12.33,0,SE,102212.22
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 02:05 CDT,97178,20.67,75.5,6.24,11.33,0,ESE,102215.02
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 02:10 CDT,97178,20.62,76.55,5.25,11.33,0,SSE,102215.89
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 02:15 CDT,97179,20.52,77.39,6.12,11.33,0,SE,102218.69
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 02:20 CDT,97175,20.43,77.8,6.73,11.66,0,SE,102216.06
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 02:25 CDT,97172,20.39,77.93,5.15,11.66,0,SE,102213.61
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 02:30 CDT,97165,20.32,78.44,4.84,11.66,0,SE,102207.47
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 02:35 CDT,97171,20.24,79.48,5.63,11.66,0,SE,102215.18
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 02:40 CDT,97182,20.15,79.82,4.8,10.66,0,ESE,102228.33
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 02:45 CDT,97172,20.07,80.6,5.26,10.66,0,SSE,102219.21
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 02:50 CDT,97165,19.98,81,4.71,10.66,0,SSE,102213.43
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 02:55 CDT,97164,19.89,81.6,4.75,10.66,0,SSE,102213.96
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,05/02/2020 03:00 CDT,97164,19.82,82.2,4.6,10.66,0,ESE,102215.19
