station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidty,wind.speed,wind.gust,accumulated.precip,wind.cardinaldirection,atm.pressure,sea.level.pressure
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 00:00 CDT,17,51.76,4.12,,,SSE,96892.07,101447.75
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 00:05 CDT,17,51.76,3.6,,,SSE,96892.07,101447.75
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 00:10 CDT,17,51.76,4.63,7.2,,SSE,96892.07,101447.75
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 00:15 CDT,17,51.76,4.12,,,S,96892.07,101447.75
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 00:20 CDT,17,51.76,4.63,,,S,96859.75,101413.91
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 00:25 CDT,17,51.76,4.12,,,S,96859.75,101413.91
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 00:30 CDT,17,51.76,4.63,,,S,96859.75,101413.91
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 00:35 CDT,17,51.76,4.63,7.72,,S,96859.75,101413.91
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 00:40 CDT,17,55.41,3.6,,,SSE,96859.75,101413.89
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 00:45 CDT,17,55.41,4.12,,,S,96827.44,101380.06
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 00:50 CDT,17,55.41,3.6,,,S,96827.44,101380.06
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 00:55 CDT,17,55.41,4.63,8.23,,S,96827.44,101380.06
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 01:00 CDT,17,55.41,4.12,,,S,96827.44,101380.06
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 01:05 CDT,16,59.05,4.63,7.2,,S,96827.44,101396.1
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 01:10 CDT,16,59.05,5.66,,,S,96827.44,101396.1
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 01:15 CDT,16,59.05,3.6,,,S,96827.44,101396.1
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 01:20 CDT,16,59.05,3.6,,,S,96827.44,101396.1
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 01:25 CDT,16,59.05,3.09,,,SSE,96827.44,101396.1
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 01:30 CDT,16,59.05,4.12,,,SSE,96795.11,101362.24
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 01:35 CDT,16,59.05,3.09,,,SSE,96795.11,101362.24
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 01:40 CDT,16,59.05,4.12,,,S,96827.44,101396.1
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 01:45 CDT,16,59.05,4.12,,,S,96827.44,101396.1
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 01:50 CDT,16,59.05,3.6,,,S,96795.11,101362.24
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 01:55 CDT,16,59.05,4.12,,,S,96795.11,101362.24
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 02:00 CDT,16,59.05,5.14,,,S,96795.11,101362.24
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 02:05 CDT,16,59.05,4.63,7.2,,S,96762.8,101328.41
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 02:10 CDT,16,63.18,5.14,,,S,96762.8,101328.39
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 02:15 CDT,16,63.18,5.14,7.72,,S,96762.8,101328.39
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 02:20 CDT,16,63.18,3.6,,,S,96762.8,101328.39
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 02:25 CDT,16.1,62.36,5.14,8.75,,S,96762.8,101326.78
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 02:30 CDT,16,63.18,5.14,,,S,96762.8,101328.39
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 02:35 CDT,16,63.18,5.14,8.75,,S,96730.47,101294.53
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 02:40 CDT,16,63.18,4.63,,,S,96730.47,101294.53
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 02:45 CDT,16,63.18,4.12,,,S,96730.47,101294.53
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 02:50 CDT,16,67.57,5.66,8.23,,S,96730.47,101294.51
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 02:53 CDT,16.1,67.15,5.14,8.75,,S,96730.47,101292.91
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 02:55 CDT,16,67.57,5.14,7.72,,S,96730.47,101294.51
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 03:00 CDT,16,67.57,5.66,8.23,,S,96698.16,101260.68
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 03:05 CDT,16,67.57,5.66,8.75,,S,96698.16,101260.68
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 03:10 CDT,16,72.23,5.66,,,S,96698.16,101260.66
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 03:15 CDT,16,72.23,4.63,,,S,96698.16,101260.66
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 03:20 CDT,16,72.23,3.6,,,S,96698.16,101260.66
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 03:25 CDT,16,72.23,5.14,,,S,96698.16,101260.66
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 03:30 CDT,16,72.23,4.12,,,SSE,96698.16,101260.66
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 03:35 CDT,16,72.23,3.09,,,S,96698.16,101260.66
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 03:40 CDT,16,72.23,4.63,,,S,96698.16,101260.66
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 03:45 CDT,16,72.23,3.09,,,S,96698.16,101260.66
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 03:50 CDT,16,72.23,3.6,,,S,96698.16,101260.66
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 03:53 CDT,16.1,72.25,3.09,,,S,96698.16,101259.05
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 03:55 CDT,16,72.23,3.6,,,S,96665.84,101226.81
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 04:00 CDT,16,77.17,3.6,,,S,96665.84,101226.79
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 04:05 CDT,16,77.17,3.09,,,S,96665.84,101226.79
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 04:10 CDT,16,77.17,2.57,,,S,96665.84,101226.79
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 04:15 CDT,16,77.17,4.12,,,S,96665.84,101226.79
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 04:20 CDT,16,77.17,4.63,,,S,96665.84,101226.79
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 04:21 CDT,16.1,77.69,5.14,,,S,96665.84,101225.18
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 04:25 CDT,16,77.17,3.6,,,S,96665.84,101226.79
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 04:30 CDT,16,77.17,4.63,,,S,96665.84,101226.79
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 04:35 CDT,16,77.17,4.12,,,S,96665.84,101226.79
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 04:40 CDT,16,77.17,3.09,,,S,96665.84,101226.79
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 04:45 CDT,16,77.17,4.12,,,S,96665.84,101226.79
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 04:50 CDT,16,82.4,3.09,,,S,96665.84,101226.77
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 04:53 CDT,16.1,80.81,4.12,,,S,96665.84,101225.17
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 04:55 CDT,16,82.4,4.12,,,S,96633.52,101192.92
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 05:00 CDT,16,82.4,3.6,,,S,96633.52,101192.92
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 05:05 CDT,16,82.4,3.09,,,S,96633.52,101192.92
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 05:10 CDT,16,82.4,3.6,,,S,96633.52,101192.92
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 05:15 CDT,16,82.4,3.6,,,S,96633.52,101192.92
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 05:20 CDT,16,82.4,4.12,,,S,96633.52,101192.92
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 05:25 CDT,16,82.4,4.63,,,S,96633.52,101192.92
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 05:30 CDT,16,82.4,5.14,,,S,96633.52,101192.92
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 05:35 CDT,16,82.4,3.6,,,S,96633.52,101192.92
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 05:40 CDT,16,82.4,5.14,,,S,96633.52,101192.92
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 05:45 CDT,16,82.4,3.6,,,S,96633.52,101192.92
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 05:50 CDT,16,82.4,4.12,,,S,96665.84,101226.77
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 05:53 CDT,15.6,86.2,3.09,,,SSW,96665.84,101233.2
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 05:55 CDT,16,82.4,4.63,,,SSW,96665.84,101226.77
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 06:00 CDT,16,82.4,3.09,,,S,96665.84,101226.77
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 06:03 CDT,15.6,86.2,3.6,,,S,96665.84,101233.2
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 06:05 CDT,16,82.4,3.09,,,S,96665.84,101226.77
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 06:10 CDT,16,82.4,3.6,,,S,96698.16,101260.61
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 06:15 CDT,16,82.4,3.09,,,SSW,96698.16,101260.61
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 06:20 CDT,16,82.4,2.57,,,S,96665.84,101226.77
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 06:25 CDT,16,82.4,2.06,,,S,96665.84,101226.77
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 06:30 CDT,16,82.4,3.09,,,S,96698.16,101260.61
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 06:35 CDT,16,82.4,3.09,,,S,96698.16,101260.61
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 06:40 CDT,16,82.4,2.57,,,S,96698.16,101260.61
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 06:45 CDT,16,82.4,3.6,,,S,96665.84,101226.77
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 06:50 CDT,16,82.4,3.6,,,S,96665.84,101226.77
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 06:53 CDT,15.6,86.2,3.09,,,S,96665.84,101233.2
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 06:55 CDT,16,82.4,3.09,,,S,96665.84,101226.77
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 07:00 CDT,16,82.4,2.57,,,S,96698.16,101260.61
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 07:05 CDT,16,82.4,2.57,,,SSE,96698.16,101260.61
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 07:10 CDT,16,82.4,1.54,,,S,96698.16,101260.61
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 07:15 CDT,16,82.4,2.57,,,SSE,96698.16,101260.61
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 07:20 CDT,16,82.4,2.06,,,S,96698.16,101260.61
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 07:25 CDT,16,82.4,2.06,,,S,96698.16,101260.61
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 07:30 CDT,16,87.94,2.06,,,S,96698.16,101260.59
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 07:35 CDT,16,87.94,2.57,,,SSE,96698.16,101260.59
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 07:40 CDT,16,87.94,3.09,,,S,96698.16,101260.59
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 07:42 CDT,15.6,89.63,3.09,,,S,96698.16,101267.03
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 07:45 CDT,16,87.94,3.6,,,S,96698.16,101260.59
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 07:50 CDT,16,87.94,3.09,,,SSE,96698.16,101260.59
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 07:53 CDT,15.6,89.63,3.09,,,S,96698.16,101267.03
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 07:55 CDT,16,87.94,3.6,,,S,96698.16,101260.59
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 08:00 CDT,16,87.94,3.6,,,S,96698.16,101260.59
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 08:05 CDT,16,87.94,3.6,,,S,96698.16,101260.59
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 08:10 CDT,16,87.94,3.09,,,S,96698.16,101260.59
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 08:15 CDT,16,87.94,3.6,,,S,96698.16,101260.59
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 08:20 CDT,16,87.94,4.12,,,S,96698.16,101260.59
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 08:25 CDT,16,87.94,4.12,,,S,96698.16,101260.59
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 08:30 CDT,16,87.94,4.63,7.72,,S,96698.16,101260.59
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 08:35 CDT,16,87.94,4.12,,,S,96698.16,101260.59
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 08:40 CDT,16,87.94,3.09,,,S,96698.16,101260.59
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 08:45 CDT,16,87.94,4.12,,,S,96730.47,101294.42
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 08:50 CDT,16,87.94,3.09,,,S,96730.47,101294.42
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 08:53 CDT,16.1,93.2,3.09,,,S,96730.47,101292.79
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 08:55 CDT,16,93.8,3.6,,,S,96730.47,101294.4
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 09:00 CDT,16,93.8,3.09,,,S,96730.47,101294.4
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 09:05 CDT,16,93.8,2.57,,,S,96730.47,101294.4
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 09:10 CDT,16,93.8,3.6,,,S,96730.47,101294.4
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 09:15 CDT,16,93.8,3.6,,,S,96730.47,101294.4
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 09:20 CDT,17,88.02,3.6,,,S,96730.47,101278.37
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 09:25 CDT,17,88.02,3.6,,,S,96730.47,101278.37
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 09:30 CDT,17,93.84,3.6,,,S,96730.47,101278.35
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 09:34 CDT,17.2,90.33,4.12,7.72,,S,96730.47,101275.17
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 09:35 CDT,17,93.84,4.12,,,S,96730.47,101278.35
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 09:40 CDT,17,93.84,4.12,,,S,96730.47,101278.35
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 09:45 CDT,17,93.84,4.63,,,S,96730.47,101278.35
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 09:50 CDT,17,93.84,4.63,,,S,96762.8,101312.2
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 09:53 CDT,17.2,90.33,4.12,,,S,96762.8,101309.02
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 09:55 CDT,17,93.84,4.12,,,S,96762.8,101312.2
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 10:00 CDT,17,93.84,4.12,,,S,96762.8,101312.2
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 10:05 CDT,18,88.11,4.63,7.72,,S,96762.8,101296.28
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 10:10 CDT,18,88.11,5.14,9.26,,S,96762.8,101296.28
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 10:15 CDT,18,88.11,3.6,,,S,96762.8,101296.28
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 10:20 CDT,18,88.11,5.66,9.26,,S,96762.8,101296.28
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 10:25 CDT,18,88.11,3.6,,,S,96762.8,101296.28
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 10:26 CDT,18.3,87.02,4.63,9.77,,S,96762.8,101291.52
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 10:30 CDT,18,88.11,5.14,,,S,96762.8,101296.28
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 10:35 CDT,18,88.11,5.14,,,S,96762.8,101296.28
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 10:40 CDT,19,82.77,7.2,10.8,,S,96762.8,101280.48
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 10:45 CDT,19,82.77,5.66,,,S,96762.8,101280.48
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 10:50 CDT,19,82.77,5.14,7.72,,S,96762.8,101280.48
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 10:53 CDT,19.4,81.25,6.17,10.29,,S,96762.8,101274.18
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 10:55 CDT,19,82.77,6.69,9.77,,S,96762.8,101280.48
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 11:00 CDT,19,82.77,6.69,9.26,,S,96795.11,101314.29
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 11:05 CDT,21,73.15,6.69,,,S,96795.11,101283
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 11:10 CDT,21,73.15,7.72,,,S,96795.11,101283
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 11:15 CDT,21,73.15,9.26,12.86,,S,96795.11,101283
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 11:20 CDT,21,73.15,7.2,13.89,,S,96795.11,101283
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 11:25 CDT,21,73.15,7.72,,,S,96762.8,101249.19
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 11:30 CDT,22,68.81,8.23,,,S,96762.8,101233.71
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 11:35 CDT,22,68.81,8.23,12.35,,S,96762.8,101233.71
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 11:40 CDT,22,68.81,7.2,10.8,,SSW,96762.8,101233.71
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 11:45 CDT,21,73.15,8.75,13.38,,S,96762.8,101249.19
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 11:50 CDT,21,73.15,7.72,,,S,96762.8,101249.19
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 11:53 CDT,21.1,76.01,5.66,13.89,,S,96762.8,101247.62
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 11:55 CDT,22,73.32,7.2,11.32,,S,96762.8,101233.69
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 12:00 CDT,21,73.15,7.2,,,S,96762.8,101249.19
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 12:05 CDT,21,73.15,8.23,10.8,,S,96762.8,101249.19
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 12:10 CDT,21,73.15,7.72,,,S,96762.8,101249.19
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 12:15 CDT,22,73.32,8.23,12.86,,S,96762.8,101233.69
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 12:20 CDT,22,73.32,7.72,11.83,,S,96762.8,101233.69
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 12:30 CDT,22,68.81,6.69,9.26,,SSW,96730.47,101199.89
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 12:35 CDT,22,68.81,8.23,11.32,,SSW,96730.47,101199.89
KBMQ,Burnet_2020_14,30.74056,-98.23528,391.9728,5/27/21,i,2021,03/30/2021 12:40 CDT,22,68.81,6.69,11.32,,SSW,96730.47,101199.89
