station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidity,wind.speed,wind.gust,accumulated.precip,solar.rad,wind.cardinaldirection,atm.pressure,sea.level.pressure
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 00:01 CDT,14.44,51,3.13,8.49,0,0,N,98429.75,102045.97
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 00:05 CDT,14.44,51,4.47,8.94,0,0,N,98429.75,102045.97
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 00:11 CDT,13.89,52,4.47,8.94,0,0,N,98429.75,102053
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 00:15 CDT,13.89,52,4.47,9.39,0,0,N,98429.75,102053
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 00:17 CDT,13.89,52,4.47,9.39,0,0,N,98429.75,102053
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 00:20 CDT,13.89,52,4.02,9.39,0,0,N,98429.75,102053
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 00:25 CDT,13.89,52,4.92,8.49,0,0,N,98429.75,102053
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 00:30 CDT,13.89,53,2.68,8.49,0,0,N,98429.75,102053
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 00:35 CDT,13.89,53,4.02,8.05,0,0,N,98429.75,102053
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 00:40 CDT,13.33,53,5.37,8.49,0,0,N,98429.75,102060.19
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 00:45 CDT,13.33,53,3.58,8.49,0,0,N,98429.75,102060.19
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 00:50 CDT,13.33,54,4.92,8.49,0,0,N,98429.75,102060.19
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 00:55 CDT,12.78,54,5.81,8.94,0,0,N,98462.42,102101.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 01:01 CDT,12.78,54,4.02,8.94,0,0,N,98462.42,102101.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 01:05 CDT,12.78,55,3.13,8.94,0,0,N,98462.42,102101.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 01:10 CDT,12.78,55,4.02,8.05,0,0,N,98462.42,102101.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 01:15 CDT,12.78,55,3.13,8.94,0,0,N,98462.42,102101.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 01:20 CDT,12.22,55,2.23,8.49,0,0,N,98495.07,102142.27
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 01:25 CDT,12.22,55,3.13,5.81,0,0,N,98495.07,102142.27
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 01:30 CDT,12.22,56,4.02,7.15,0,0,N,98495.07,102142.26
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 01:35 CDT,12.22,56,4.02,8.49,0,0,N,98462.42,102108.4
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 01:40 CDT,11.67,56,3.13,8.49,0,0,N,98462.42,102115.55
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 01:45 CDT,11.67,56,3.58,7.15,0,0,N,98495.07,102149.42
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 01:50 CDT,11.67,56,4.47,9.39,0,0,N,98462.42,102115.55
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 01:55 CDT,11.11,57,4.92,10.28,0,0,N,98462.42,102122.86
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 02:00 CDT,11.11,57,4.02,10.28,0,0,N,98462.42,102122.86
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 02:05 CDT,11.11,57,4.02,8.49,0,0,N,98462.42,102122.86
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 02:10 CDT,11.11,57,5.37,10.28,0,0,N,98495.07,102156.72
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 02:15 CDT,11.11,57,4.47,8.05,0,0,N,98495.07,102156.72
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 02:20 CDT,10.56,58,4.47,8.49,0,0,N,98495.07,102163.93
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 02:25 CDT,10.56,58,4.02,8.49,0,0,N,98495.07,102163.93
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 02:30 CDT,10.56,58,4.47,8.49,0,0,N,98462.42,102130.06
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 02:35 CDT,10.56,58,4.02,8.49,0,0,N,98495.07,102163.93
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 02:40 CDT,10.56,58,4.92,10.28,0,0,N,98462.42,102130.06
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 02:46 CDT,10.56,59,4.92,10.28,0,0,N,98462.42,102130.06
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 02:50 CDT,10.56,59,3.58,8.49,0,0,N,98495.07,102163.93
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 02:55 CDT,10,59,3.58,7.15,0,0,N,98495.07,102171.3
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 03:00 CDT,10,59,3.58,7.15,0,0,N,98495.07,102171.3
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 03:05 CDT,10,60,4.02,8.05,0,0,N,98462.42,102137.43
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 03:10 CDT,10,60,2.23,8.05,0,0,N,98495.07,102171.3
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 03:16 CDT,10,60,4.02,6.26,0,0,N,98495.07,102171.3
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 03:20 CDT,10,60,3.13,6.26,0,0,N,98495.07,102171.3
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 03:25 CDT,10,60,4.02,8.49,0,0,N,98495.07,102171.3
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 03:30 CDT,10,61,3.58,8.49,0,0,N,98495.07,102171.29
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 03:35 CDT,9.44,61,3.58,7.6,0,0,N,98495.07,102178.69
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 03:40 CDT,9.44,61,4.02,7.15,0,0,N,98495.07,102178.69
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 03:46 CDT,9.44,61,3.13,8.05,0,0,N,98495.07,102178.69
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 03:50 CDT,9.44,61,3.13,8.05,0,0,N,98495.07,102178.69
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 03:55 CDT,9.44,61,4.02,8.05,0,0,N,98495.07,102178.69
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 04:01 CDT,9.44,60,4.02,8.05,0,0,N,98495.07,102178.69
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 04:05 CDT,9.44,60,4.47,7.6,0,0,N,98495.07,102178.69
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 04:10 CDT,9.44,60,4.02,8.05,0,0,N,98495.07,102178.69
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 04:17 CDT,8.89,60,4.02,8.05,0,0,N,98495.07,102185.99
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 04:20 CDT,8.89,61,3.58,8.05,0,0,N,98527.74,102219.88
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 04:25 CDT,8.89,61,3.58,8.05,0,0,N,98527.74,102219.88
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 04:31 CDT,8.89,61,4.92,8.05,0,0,N,98560.39,102253.76
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 04:35 CDT,8.89,61,3.13,8.05,0,0,N,98560.39,102253.76
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 04:40 CDT,8.89,61,3.58,7.6,0,0,N,98593.04,102287.63
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 04:46 CDT,8.89,61,3.13,7.15,0,0,N,98593.04,102287.63
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 04:56 CDT,8.89,61,2.68,5.81,0,0,N,98625.71,102321.52
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 05:03 CDT,8.89,61,4.47,7.6,0,0,N,98625.71,102321.52
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 05:05 CDT,8.33,61,3.58,7.6,0,0,N,98625.71,102328.99
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 05:10 CDT,8.33,62,2.68,7.15,0,0,N,98625.71,102328.99
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 05:17 CDT,8.33,61,4.02,8.05,0,0,N,98658.36,102362.87
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 05:21 CDT,8.33,61,3.13,8.05,0,0,N,98658.36,102362.87
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 05:25 CDT,8.33,61,2.68,7.6,0,0,N,98658.36,102362.87
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 05:30 CDT,8.33,61,4.47,7.6,0,0,N,98691.02,102396.75
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 05:35 CDT,8.33,60,3.13,8.49,0,0,N,98691.02,102396.76
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 05:40 CDT,8.33,59,4.02,8.49,0,0,N,98691.02,102396.76
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 05:45 CDT,8.33,59,4.02,7.6,0,0,N,98691.02,102396.76
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 05:50 CDT,8.33,59,3.58,7.6,0,0,N,98691.02,102396.76
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 05:55 CDT,7.78,58,4.47,8.05,0,0,N,98691.02,102404.13
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 06:00 CDT,7.78,58,3.13,8.05,0,0,N,98691.02,102404.13
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 06:05 CDT,7.78,57,3.13,7.6,0,0,N,98691.02,102404.13
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 06:10 CDT,7.78,54,3.58,7.6,0,0,N,98691.02,102404.14
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 06:15 CDT,7.78,52,4.47,7.6,0,0,N,98691.02,102404.14
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 06:20 CDT,7.78,51,4.02,8.05,0,0,N,98691.02,102404.14
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 06:25 CDT,7.78,50,4.02,8.94,0,0,N,98691.02,102404.14
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 06:35 CDT,7.78,50,4.47,7.6,0,0,N,98691.02,102404.14
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 06:40 CDT,7.78,51,3.58,7.6,0,0,N,98723.68,102438.03
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 06:45 CDT,7.78,49,4.47,8.05,0,0,N,98723.68,102438.04
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 06:50 CDT,7.78,48,4.47,8.94,0,0,N,98723.68,102438.04
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 06:55 CDT,7.78,49,3.13,8.94,0,0,N,98723.68,102438.04
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 07:00 CDT,7.78,50,2.23,8.05,0,0,N,98723.68,102438.03
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 07:05 CDT,7.78,50,3.58,7.6,0,0,N,98756.33,102471.91
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 07:10 CDT,7.78,50,3.13,7.6,0,0,N,98756.33,102471.91
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 07:15 CDT,7.78,50,3.13,6.7,0,5,N,98756.33,102471.91
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 07:20 CDT,7.78,50,2.23,6.7,0,7,N,98756.33,102471.91
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 07:25 CDT,7.78,49,4.02,7.6,0,12,N,98788.99,102505.8
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 07:30 CDT,7.78,49,4.92,8.05,0,19,N,98788.99,102505.8
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 07:40 CDT,7.78,48,2.68,8.05,0,30,N,98821.65,102539.69
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 07:45 CDT,7.78,48,3.13,7.15,0,33,N,98854.3,102573.57
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 07:50 CDT,7.78,48,3.13,7.15,0,37,N,98854.3,102573.57
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 07:55 CDT,7.78,48,2.23,7.15,0,46,N,98854.3,102573.57
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 08:01 CDT,7.78,47,3.13,6.26,0,56,N,98886.97,102607.47
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 08:05 CDT,7.78,46,2.23,6.26,0,63,N,98886.97,102607.48
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 08:10 CDT,8.33,47,1.79,6.26,0,67,N,98886.97,102600.09
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 08:15 CDT,7.78,46,2.68,6.7,0,76,N,98886.97,102607.48
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 08:20 CDT,7.78,47,3.58,8.05,0,93,N,98886.97,102607.47
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 08:25 CDT,8.33,47,2.68,8.05,0,91,N,98919.62,102633.97
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 08:31 CDT,8.33,46,4.02,8.05,0,116,N,98919.62,102633.97
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 08:35 CDT,8.33,46,3.13,8.05,0,113,N,98886.97,102600.09
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 08:40 CDT,8.33,46,3.13,7.6,0,107,N,98886.97,102600.09
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 08:45 CDT,8.33,46,3.13,8.05,0,107,N,98886.97,102600.09
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 08:50 CDT,8.33,45,4.02,8.05,0,104,N,98886.97,102600.1
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 08:55 CDT,8.33,45,3.58,6.7,0,113,N,98886.97,102600.1
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 09:01 CDT,8.33,45,4.02,7.6,0,132,N,98919.62,102633.97
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 09:05 CDT,8.33,45,4.02,10.28,0,142,N,98886.97,102600.1
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 09:10 CDT,8.33,45,3.58,10.28,0,141,N,98919.62,102633.97
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 09:16 CDT,8.33,45,4.02,7.15,0,141,N,98919.62,102633.97
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 09:20 CDT,8.33,44,4.47,7.6,0,141,N,98919.62,102633.97
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 09:25 CDT,8.33,44,3.58,7.6,0,158,N,98919.62,102633.97
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 09:31 CDT,8.33,43,4.47,8.05,0,181,N,98919.62,102633.98
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 09:36 CDT,8.33,43,5.37,10.73,0,204,N,98886.97,102600.1
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 09:40 CDT,8.33,43,4.92,10.73,0,225,N,98919.62,102633.98
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 09:47 CDT,8.33,44,4.02,10.28,0,220,N,98919.62,102633.97
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 09:50 CDT,8.33,43,4.92,10.28,0,216,N,98919.62,102633.98
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 09:56 CDT,8.33,44,4.02,10.28,0,225,N,98919.62,102633.97
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 10:01 CDT,8.89,43,4.02,8.49,0,214,N,98919.62,102626.49
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 10:05 CDT,8.89,43,3.13,8.49,0,232,N,98919.62,102626.49
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 10:10 CDT,8.89,42,4.02,8.05,0,237,N,98919.62,102626.49
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 10:16 CDT,8.89,42,4.47,8.94,0,265,N,98919.62,102626.49
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 10:20 CDT,8.89,43,3.58,8.94,0,294,N,98919.62,102626.49
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 10:26 CDT,9.44,42,3.58,6.26,0,329,N,98919.62,102619.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 10:31 CDT,9.44,41,5.37,8.49,0,371,N,98886.97,102585.3
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 10:35 CDT,9.44,41,3.58,8.49,0,350,N,98919.62,102619.17
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 10:40 CDT,9.44,41,5.37,8.94,0,411,N,98886.97,102585.3
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 10:47 CDT,9.44,41,3.58,9.39,0,555,N,98854.3,102551.4
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 10:51 CDT,10,40,3.58,9.39,0,847,N,98886.97,102577.87
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 10:56 CDT,10.56,40,3.13,7.15,0,761,N,98854.3,102536.59
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 11:00 CDT,10.56,40,4.02,8.49,0,761,N,98854.3,102536.59
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 11:05 CDT,10.56,39,4.02,9.39,0,605,N,98854.3,102536.59
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 11:10 CDT,10.56,39,2.68,9.39,0,605,N,98854.3,102536.59
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 11:15 CDT,10.56,38,4.02,8.49,0,1018,N,98854.3,102536.59
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 11:20 CDT,11.11,38,3.13,8.49,0,1020,N,98854.3,102529.36
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 11:25 CDT,11.11,37,3.13,6.7,0,501,N,98886.97,102563.25
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 11:30 CDT,11.11,37,3.58,6.26,0,517,N,98854.3,102529.36
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 11:35 CDT,11.11,37,4.02,8.49,0,761,N,98854.3,102529.36
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 11:40 CDT,11.11,37,4.47,7.6,0,649,N,98854.3,102529.36
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 11:45 CDT,11.11,37,4.92,8.05,0,640,N,98854.3,102529.36
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 11:50 CDT,11.67,37,3.13,8.05,0,689,N,98854.3,102522.03
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 11:55 CDT,11.67,36,4.02,7.6,0,626,N,98854.3,102522.03
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 12:00 CDT,11.67,36,2.68,7.6,0,610,N,98854.3,102522.03
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 12:05 CDT,12.22,36,2.68,6.26,0,589,N,98854.3,102514.85
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 12:10 CDT,12.22,35,2.23,6.7,0,598,N,98854.3,102514.85
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 12:15 CDT,12.22,35,2.68,6.7,0,628,N,98854.3,102514.85
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 12:20 CDT,12.22,35,4.47,7.6,0,605,N,98854.3,102514.85
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 12:25 CDT,12.78,36,2.23,7.6,0,1239,N,98821.65,102473.72
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 12:30 CDT,12.78,34,3.13,6.7,0,956,N,98821.65,102473.72
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 12:35 CDT,12.78,34,3.13,6.7,0,1120,N,98788.99,102439.86
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 12:40 CDT,13.89,33,1.79,5.81,0,990,N,98788.99,102425.53
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 12:45 CDT,13.33,33,3.13,8.49,0,798,N,98788.99,102432.74
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 12:50 CDT,13.33,33,2.68,8.05,0,737,N,98788.99,102432.74
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 12:55 CDT,13.33,34,2.68,8.05,0,1062,N,98788.99,102432.74
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 13:00 CDT,13.33,34,3.58,6.26,0,1049,N,98756.33,102398.88
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 13:05 CDT,13.89,33,3.58,6.26,0,949,N,98756.33,102391.66
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 13:10 CDT,13.89,33,3.13,6.26,0,942,N,98756.33,102391.66
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 13:15 CDT,14.44,33,2.68,7.15,0,947,N,98691.02,102316.9
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 13:20 CDT,13.89,33,2.68,7.15,0,947,N,98691.02,102323.95
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 13:25 CDT,14.44,31,2.68,5.81,0,946,N,98691.02,102316.9
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 13:30 CDT,14.44,31,3.13,7.15,0,946,N,98658.36,102283.04
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 13:35 CDT,15,31,4.02,7.6,0,946,N,98658.36,102275.89
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,6/18/20,i,2020,04/21/2021 13:40 CDT,15,30,4.92,6.7,0,946,N,98658.36,102275.9
