station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,atm.pressure,air.temp,relative.humidity,wind.speed,wind.direction,wind.gust,accumulated.precip,additive.precip,incremental.precip,solar.rad,sea.level.pressure
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 09:00 UTC,98016,24.07,92.5,0.45,152,2.68,,,0,1,101639.68
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 09:15 UTC,98006,23.96,93.3,0,,2.23,,,0,1,101630.67
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 09:30 UTC,98046,23.76,93.8,0,,1.34,,,0,1,101674.63
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 09:45 UTC,98056,23.76,93.8,0,,0.45,,,0,1,101685
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 10:00 UTC,98046,23.71,94.2,0,,0.9,,,0,1,101675.25
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 10:15 UTC,98036,23.69,94.2,0,,0.9,,,0,1,101665.13
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 10:30 UTC,98036,23.38,94.7,0,,0.9,,,0,1,101668.99
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 10:45 UTC,98026,22.99,95.4,0,,0,,,0,1,101663.48
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 11:00 UTC,98036,22.87,95.8,0,,0.45,,,0,1,101675.35
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 11:15 UTC,98036,22.92,96.2,0,,0.45,,,0,1,101674.72
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 11:30 UTC,98066,23.23,96.2,0,,0.45,,,0,1,101701.96
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 11:45 UTC,98083,23.21,96.5,0,,0.9,,,0,3,101719.84
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 12:00 UTC,98077,23.4,96.6,0,,2.23,,,0,6,101711.25
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 12:15 UTC,98094,23.4,96.4,0,,1.34,,,0,9,101728.88
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 12:30 UTC,98094,23.42,96.6,0,,1.34,,,0,11,101728.63
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 12:45 UTC,98077,23.57,96.2,0,,1.34,,,0,22,101709.13
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 13:00 UTC,98104,24.24,95.3,0,,2.68,,,0,46,101728.81
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 13:15 UTC,98104,24.58,93.6,1.34,164,4.92,,,0,107,101724.61
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 13:30 UTC,98124,26.33,88.8,2.23,164,4.02,,,0,411,101723.85
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 13:45 UTC,98124,27.46,84.5,2.23,164,4.47,,,0,482,101710.11
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 14:00 UTC,98124,26.89,84.4,2.68,167,6.26,,,0,512,101717.04
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 14:15 UTC,98144,26.08,84.7,2.23,174,5.37,,,0,128,101747.67
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 14:30 UTC,98155,27.23,80,1.34,175,4.47,,,0,243,101745.07
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 14:45 UTC,98165,27.51,78.5,1.34,160,4.02,,,0,434,101752.04
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 15:00 UTC,98185,29.42,73.7,1.34,138,4.47,,,0,557,101749.77
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 15:15 UTC,98175,27.8,76.4,1.34,150,4.02,,,0,172,101758.91
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 15:30 UTC,98175,27.8,76.3,0.9,138,3.58,,,0,318,101758.91
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 15:45 UTC,98185,27.33,79,0.9,138,3.58,,,0,241,101774.96
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 16:00 UTC,98185,27.31,80.5,1.34,100,3.58,,,0,271,101775.19
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 16:15 UTC,98195,26.36,84.8,1.34,97,4.02,,,0,264,101797.11
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 16:30 UTC,98175,27.83,81.6,0.9,88,3.13,,,0,369,101758.51
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 16:45 UTC,98175,28.69,76.6,0.9,135,3.13,,,0,323,101748.16
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 17:00 UTC,98175,30.09,70.1,0.9,132,3.13,,,0,1256,101731.43
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 17:15 UTC,98185,29.14,70.4,1.34,159,4.02,,,0,406,101753.16
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 17:30 UTC,98155,30.29,66.6,1.34,157,4.02,,,0,486,101708.35
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 17:45 UTC,98144,31.03,64.4,1.34,138,4.47,,,0,838,101688.18
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 18:00 UTC,98114,32.48,59.2,1.34,160,4.02,,,0,1151,101640.04
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 18:15 UTC,98083,31.92,59,2.23,159,6.26,,,0,1074,101614.51
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 18:30 UTC,98066,31.59,58.5,2.23,157,5.37,,,0,1123,101600.79
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 18:45 UTC,98056,32.38,54.9,2.23,147,5.37,,,0,1124,101581.17
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 19:00 UTC,98036,32.51,57,1.34,170,4.47,,,0,204,101558.91
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 19:15 UTC,97985,32.2,58.7,1.34,115,4.47,,,0,293,101509.7
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 19:30 UTC,97955,32.51,59.3,2.23,160,6.26,,,0,1216,101474.98
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 19:45 UTC,97934,32.23,59.3,2.23,136,4.92,,,0,1137,101456.5
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 20:00 UTC,97894,33.29,52.7,1.34,149,5.37,,,0,1043,101402.74
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 20:15 UTC,97884,34.54,49.5,2.68,149,7.15,,,0,919,101377.92
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 20:30 UTC,97894,34.49,49.3,2.68,149,6.7,,,0,994,101388.86
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 20:45 UTC,97857,34.94,49.6,2.23,149,5.37,,,0,961,101345.35
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 21:00 UTC,97884,35.39,45.3,2.23,173,6.26,,,0,378,101368.18
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 21:15 UTC,97857,33.39,51.1,2.23,173,5.37,,,0,618,101363.27
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 21:30 UTC,97846,33.89,49,1.34,173,4.47,,,0,237,101346.09
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 21:45 UTC,97816,34.41,47.7,1.34,167,4.92,,,0,692,101309.02
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 22:00 UTC,97785,33.97,48,1.34,167,4.47,,,0,571,101281.99
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 22:15 UTC,97735,35.02,45.6,2.23,154,4.92,,,0,647,101218.12
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 22:30 UTC,97724,33.73,47.8,2.23,159,6.26,,,0,429,101221.59
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 22:45 UTC,97714,35.56,47.2,1.34,159,4.92,,,0,529,101190.16
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 23:00 UTC,97724,34.54,47.2,2.23,159,5.37,,,0,454,101212.24
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 23:15 UTC,97714,34.36,47.7,2.68,167,4.92,,,0,407,101203.95
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 23:30 UTC,97714,34.04,48.8,1.34,157,4.92,,,0,423,101207.63
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/20/2020 23:45 UTC,97735,33.86,48.8,2.68,163,4.92,,,0,331,101231.47
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 00:00 UTC,97724,33.86,47.7,2.23,171,4.92,,,0,304,101220.09
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 00:15 UTC,97714,32.95,49.3,2.23,146,5.37,,,0,148,101220.28
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 00:30 UTC,97714,31.74,51.7,1.34,161,4.47,,,0,57,101234.4
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 00:45 UTC,97714,31.31,53.7,1.34,159,4.92,,,0,53,101239.44
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 01:00 UTC,97714,30.87,56.7,0.9,152,4.47,,,0,36,101244.6
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 01:15 UTC,97714,30.52,57.9,0.9,133,3.58,,,0,18,101248.73
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 01:30 UTC,97735,30.04,61.2,1.34,150,3.58,,,0,6,101276.15
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 01:45 UTC,97755,29.57,63.8,0.9,157,3.58,,,0,1,101302.45
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 02:00 UTC,97765,29.32,65.2,1.34,166,5.37,,,0,1,101315.78
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 02:15 UTC,97796,29.12,66.3,2.23,170,5.37,,,0,1,101350.29
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 02:30 UTC,97796,28.92,67.5,2.23,171,5.37,,,0,1,101352.67
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 02:45 UTC,97816,28.64,69.6,2.68,174,6.26,,,0,1,101376.74
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 03:00 UTC,97867,28.32,71,3.13,178,7.6,,,0,1,101433.43
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 03:15 UTC,97846,27.97,72.6,2.68,171,7.6,,,0,1,101415.87
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 03:30 UTC,97867,27.68,73.8,2.23,173,5.37,,,0,1,101441.13
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 03:45 UTC,97873,27.36,75.6,1.34,153,4.47,,,0,1,101451.21
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 04:00 UTC,97867,27.09,76.8,1.34,159,4.92,,,0,1,101448.25
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 04:15 UTC,97873,26.89,77.8,2.23,164,5.37,,,0,1,101456.89
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 04:30 UTC,97873,26.62,78.9,1.34,163,4.92,,,0,1,101460.17
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 04:45 UTC,97894,26.31,80.5,0.9,161,3.58,,,0,1,101485.71
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 05:00 UTC,97884,26.04,81.7,2.23,166,5.37,,,0,1,101478.63
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 05:15 UTC,97894,25.79,82.6,2.23,168,6.26,,,0,1,101492.05
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 05:30 UTC,97924,25.57,83.2,1.34,166,4.47,,,0,1,101525.84
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 05:45 UTC,97924,25.53,83.5,2.23,166,4.92,,,0,1,101526.33
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 06:00 UTC,97934,25.5,83.9,2.68,168,5.37,,,0,1,101537.07
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 06:15 UTC,97934,25.45,84.2,2.23,173,4.92,,,0,1,101537.68
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 06:30 UTC,97924,25.38,84.4,2.68,177,6.26,,,0,1,101528.17
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 06:45 UTC,97945,25.28,85,2.23,170,4.02,,,0,1,101551.17
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 07:00 UTC,97945,25.26,85.1,2.23,177,6.26,,,0,1,101551.41
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 07:15 UTC,97924,25.23,84.8,2.68,174,6.26,,,0,1,101530.01
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 07:30 UTC,97924,25.11,85,2.68,177,6.26,,,0,1,101531.48
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 07:45 UTC,97914,25.09,85.1,1.34,170,4.47,,,0,1,101521.36
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 08:00 UTC,97873,24.89,85.4,2.23,170,4.92,,,0,1,101481.31
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 08:15 UTC,97857,24.75,86,2.23,170,5.37,,,0,1,101466.44
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 08:30 UTC,97857,24.66,86.3,2.23,177,4.92,,,0,1,101467.55
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 08:45 UTC,97873,24.66,86.4,1.34,177,4.92,,,0,1,101484.14
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 09:00 UTC,97894,24.66,86.5,1.34,175,4.47,,,0,1,101505.91
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 09:15 UTC,97904,24.66,86.6,0.9,171,3.58,,,0,1,101516.28
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 09:30 UTC,97904,24.63,86.9,0.9,177,3.13,,,0,1,101516.65
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 09:45 UTC,97894,24.73,86.9,0.9,184,3.58,,,0,1,101505.05
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 10:00 UTC,97884,24.75,86.8,0.9,177,3.13,,,0,1,101494.43
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 10:15 UTC,97857,24.56,87.6,0.9,170,3.58,,,0,1,101468.77
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 10:30 UTC,97857,24.22,88.9,0.45,152,2.23,,,0,1,101472.97
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 10:45 UTC,97846,24.19,89.3,0.9,161,2.68,,,0,1,101461.93
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 11:00 UTC,97846,23.98,90.5,0.9,161,2.68,,,0,1,101464.52
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 11:15 UTC,97857,23.91,91,0.9,161,3.13,,,0,1,101476.79
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 11:30 UTC,97867,23.83,91.3,0.45,161,2.68,,,0,8,101488.15
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 11:45 UTC,97873,24.05,91,0.45,161,2.68,,,0,17,101491.65
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 12:00 UTC,97873,24.29,90.7,0.45,161,3.13,,,0,24,101488.68
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 12:15 UTC,97867,24.68,90.1,0.45,161,2.68,,,0,54,101477.65
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 12:30 UTC,97857,24.94,89,0.9,161,3.58,,,0,36,101464.08
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 12:45 UTC,97867,25.09,88.6,1.34,161,4.02,,,0,62,101472.61
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 13:00 UTC,97884,25.28,87.8,1.34,161,4.02,,,0,77,101487.9
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 13:15 UTC,97884,25.41,87,1.34,161,4.47,,,0,56,101486.31
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 13:30 UTC,97884,25.69,84.8,2.23,161,5.37,,,0,141,101482.89
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 13:45 UTC,97894,27.56,80.3,2.68,164,5.37,,,0,339,101470.52
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 14:00 UTC,97894,27.92,77,3.13,181,7.15,,,0,237,101466.19
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 14:15 UTC,97867,27.38,76.7,3.13,178,5.37,,,0,469,101444.74
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 14:30 UTC,97873,28.77,73.9,3.13,185,5.37,,,0,553,101434.22
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 14:45 UTC,97873,29.19,71.8,3.13,183,6.26,,,0,558,101429.21
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 15:00 UTC,97894,29.29,68.8,3.13,173,7.6,,,0,656,101449.8
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 15:15 UTC,97894,29.82,69.3,3.13,178,6.7,,,0,702,101443.47
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 15:30 UTC,97904,29.82,68.1,3.13,177,6.7,,,0,493,101453.84
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 15:45 UTC,97924,29.22,69.3,2.68,164,5.37,,,0,526,101481.72
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 16:00 UTC,97955,30.07,66.1,2.68,173,5.37,,,0,641,101503.73
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 16:15 UTC,97975,30.42,65.9,2.68,166,7.15,,,0,788,101520.29
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 16:30 UTC,97995,30.69,62.8,2.68,168,5.37,,,0,492,101537.84
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 16:45 UTC,97975,31.03,61.3,2.68,171,5.37,,,0,404,101513.1
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 17:00 UTC,97945,32.48,57.8,2.23,168,7.6,,,0,1189,101464.98
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 17:15 UTC,97894,32.36,57.7,2.68,183,5.37,,,0,767,101413.56
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 17:30 UTC,97924,30.98,61.6,2.23,177,4.92,,,0,338,101460.85
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 17:45 UTC,97924,30.62,60.1,2.23,175,4.92,,,0,461,101465.12
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 18:00 UTC,97873,30.85,61.7,2.68,177,6.7,,,0,389,101409.54
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 18:15 UTC,97846,31.97,60.2,2.23,188,5.37,,,0,1213,101368.38
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 18:30 UTC,97816,31.77,58.8,2.68,177,7.15,,,0,898,101339.66
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 18:45 UTC,97796,32.51,57.2,2.68,177,6.26,,,0,1114,101310.28
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 19:00 UTC,97765,33.94,54,2.68,173,5.37,,,0,1078,101261.56
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 19:15 UTC,97735,33.16,54.4,3.58,194,8.05,,,0,817,101239.54
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 19:30 UTC,97735,33.73,53.5,2.68,177,6.7,,,0,916,101232.93
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 19:45 UTC,97755,33.23,55.1,1.34,161,5.37,,,0,1254,101259.43
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 20:00 UTC,97765,32.38,55.2,1.34,140,4.02,,,0,277,101279.71
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 20:15 UTC,97765,33.34,54,1.34,178,4.47,,,0,292,101268.52
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 20:30 UTC,97724,35.66,50.4,1.34,178,4.92,,,0,386,101199.34
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 20:45 UTC,97704,34.52,52.5,2.23,174,4.47,,,0,999,101191.7
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 21:00 UTC,97663,35.34,48.6,2.23,174,5.37,,,0,886,101139.85
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 21:15 UTC,97647,35.26,48,2.68,170,5.37,,,0,852,101124.21
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 21:30 UTC,97575,36.01,45.8,2.68,167,6.7,,,0,729,101041.1
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 21:45 UTC,97545,36.04,45.4,2.23,167,5.37,,,0,676,101009.69
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 22:00 UTC,97565,35.13,45.7,2.68,174,6.7,,,0,642,101040.8
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 22:15 UTC,97545,35.91,45.4,2.68,188,4.47,,,0,682,101011.18
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 22:30 UTC,97525,35.85,43.3,2.23,167,4.92,,,0,617,100991.17
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 22:45 UTC,97484,34.94,45.3,2.68,167,6.7,,,0,526,100959.1
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 23:00 UTC,97494,35.1,45.6,2.68,168,6.26,,,0,477,100967.62
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 23:15 UTC,97494,34.26,45,3.13,168,6.26,,,0,413,100977.27
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 23:30 UTC,97494,34.39,45.7,2.68,168,5.37,,,0,357,100975.77
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/21/2020 23:45 UTC,97494,34.33,44.8,2.68,168,6.26,,,0,301,100976.47
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/22/2020 00:00 UTC,97504,34.23,48.7,2.23,174,5.37,,,0,311,100987.94
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/22/2020 00:15 UTC,97545,32.28,55.9,2.23,139,6.26,,,0,63,101052.96
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/22/2020 00:30 UTC,97535,31.99,59.2,2.23,133,6.26,,,0,56,101045.96
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/22/2020 00:45 UTC,97535,31.43,60.9,2.23,145,6.26,,,0,44,101052.51
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/22/2020 01:00 UTC,97525,30.47,63.5,2.23,163,6.26,,,0,27,101053.43
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/22/2020 01:15 UTC,97525,30.12,63.7,2.68,153,4.92,,,0,9,101057.57
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/22/2020 01:30 UTC,97525,29.77,65,1.34,156,4.02,,,0,3,101061.71
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/22/2020 01:45 UTC,97545,29.52,66.1,2.23,163,5.37,,,0,1,101085.4
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/22/2020 02:00 UTC,97555,29.22,65.8,2.23,166,4.92,,,0,1,101099.34
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,06/22/2020 02:15 UTC,97555,28.87,66.8,1.34,157,4.47,,,0,1,101103.51
