station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidity,wind.speed,wind.gust,accumulated.precip,wind.cardinal.direction,atm.pressure,sea.level.pressure
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 16:47 CDT,22.78,63,0.9,3.58,0,E,98067.43,102186.34
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 16:50 CDT,22.78,63,0.9,3.13,0,ENE,98034.97,102152.52
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 16:55 CDT,22.22,64,0.9,3.13,0,E,98067.43,102194.29
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 17:01 CDT,22.22,63,0.45,3.58,0,E,98034.97,102160.47
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 17:05 CDT,22.78,63,1.79,3.58,0,E,98034.97,102152.52
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 17:10 CDT,22.78,61,1.34,3.58,0,NE,98034.97,102152.53
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 17:16 CDT,22.78,62,0.9,3.58,0,NE,98034.97,102152.52
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 17:20 CDT,23.33,61,1.34,3.13,0,E,98034.97,102144.75
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 17:25 CDT,23.33,61,1.34,3.58,0,E,98034.97,102144.75
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 17:31 CDT,23.33,60,0.9,3.58,0,ESE,98002.53,102110.96
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 17:35 CDT,23.33,62,2.23,4.92,0,E,98002.53,102110.94
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 17:40 CDT,23.33,62,1.79,4.92,0,NE,98002.53,102110.94
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 17:46 CDT,22.78,63,1.34,4.02,0,ENE,98002.53,102118.71
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 17:50 CDT,22.78,62,1.79,4.02,0,ESE,97970.07,102084.9
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 17:56 CDT,23.33,61,1.79,4.02,0,ENE,97970.07,102077.13
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 18:01 CDT,22.78,63,1.34,4.47,0,ENE,97970.07,102084.89
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 18:05 CDT,22.22,65,2.23,4.47,0,E,98002.53,102126.65
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 18:10 CDT,21.67,65,1.34,4.02,0,ENE,97970.07,102100.66
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 18:16 CDT,21.67,66,1.79,4.02,0,ENE,97970.07,102100.65
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 18:20 CDT,21.67,66,1.34,4.02,0,ESE,97970.07,102100.65
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 18:25 CDT,22.22,64,1.34,4.02,0,E,98002.53,102126.65
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 18:30 CDT,21.67,65,1.79,4.47,0,ENE,97970.07,102100.66
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 18:35 CDT,21.67,65,1.79,4.47,0,E,98002.53,102134.48
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 18:40 CDT,21.67,65,2.23,4.92,0,E,97970.07,102100.66
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 18:46 CDT,21.11,67,1.34,4.92,0,E,98002.53,102142.48
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 18:50 CDT,21.11,67,1.34,4.92,0,ENE,98002.53,102142.48
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 18:55 CDT,21.11,67,1.34,4.02,0,NE,98002.53,102142.48
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 19:02 CDT,21.11,68,1.34,4.02,0,ENE,98002.53,102142.48
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 19:06 CDT,21.11,67,1.34,2.23,0,E,98002.53,102142.48
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 19:10 CDT,21.11,68,1.34,3.13,0,ENE,98002.53,102142.48
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 19:17 CDT,20.56,68,1.34,3.13,0,ENE,98002.53,102150.37
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 19:20 CDT,20.56,68,1.34,3.13,0,E,98002.53,102150.37
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 19:25 CDT,20.56,68,1.34,2.68,0,ENE,98002.53,102150.37
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 19:31 CDT,20.56,68,0.9,3.58,0,E,98002.53,102150.37
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 19:35 CDT,20.56,69,0.9,3.58,0,ENE,98002.53,102150.37
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 19:40 CDT,20.56,69,0.9,3.13,0,E,98002.53,102150.37
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 19:46 CDT,20,70,1.34,3.13,0,NE,98002.53,102158.43
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 19:50 CDT,20,70,0.9,2.68,0,ENE,98002.53,102158.43
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 19:55 CDT,20,70,0.9,2.23,0,E,98034.97,102192.25
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 20:01 CDT,20,70,0.45,2.23,0,NE,98034.97,102192.25
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 20:05 CDT,20,70,0.45,1.79,0,E,98034.97,102192.25
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 20:10 CDT,19.44,71,0.45,1.34,0,E,98034.97,102200.34
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 20:16 CDT,19.44,71,0.45,0.9,0,NE,98067.43,102234.18
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 20:20 CDT,19.44,72,0,0.9,0,,98067.43,102234.18
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 20:25 CDT,18.89,73,0,0.45,0,,98067.43,102242.17
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 20:31 CDT,18.89,74,0,0.45,0,,98067.43,102242.16
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 20:35 CDT,18.33,75,0,0.45,0,,98099.88,102284.16
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 20:40 CDT,18.33,76,0,0.45,0,,98099.88,102284.15
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 20:46 CDT,18.33,77,0,0.45,0,,98099.88,102284.15
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 20:50 CDT,17.78,78,0,0.45,0,,98099.88,102292.2
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 20:55 CDT,17.78,79,0,0.45,0,,98099.88,102292.2
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 21:01 CDT,17.22,80,0,0.45,0,,98099.88,102300.43
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 21:05 CDT,17.22,80,0,0.45,0,,98099.88,102300.43
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 21:10 CDT,17.22,80,0,0,0,,98099.88,102300.43
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 21:16 CDT,17.22,81,0,0.45,0,,98099.88,102300.42
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 21:20 CDT,17.22,81,0,0.45,0,,98099.88,102300.42
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 21:25 CDT,17.22,81,0,0.45,0,,98132.33,102334.26
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 21:31 CDT,16.67,82,0,0.45,0,,98132.33,102342.38
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 21:35 CDT,16.67,82,0,0.45,0,,98132.33,102342.38
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 21:40 CDT,16.67,82,0,0.45,0,,98132.33,102342.38
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 21:46 CDT,16.67,82,0,0.45,0,,98132.33,102342.38
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 21:50 CDT,16.67,83,0,0.45,0,,98132.33,102342.38
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 21:55 CDT,16.11,84,0,0.45,0,,98164.78,102384.52
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 22:01 CDT,16.11,85,0,0.45,0,,98164.78,102384.52
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 22:05 CDT,16.11,84,0,0.45,0,,98164.78,102384.52
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 22:10 CDT,16.11,84,0,0.45,0,,98164.78,102384.52
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 22:16 CDT,16.11,84,0,0.45,0,,98164.78,102384.52
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 22:21 CDT,16.11,84,0,0.45,0,,98197.23,102418.36
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 22:25 CDT,16.11,84,0.45,0.9,0,NNW,98164.78,102384.52
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 22:31 CDT,16.11,84,0.45,0.9,0,NNW,98197.23,102418.36
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 22:35 CDT,16.11,84,0,0.9,0,,98164.78,102384.52
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 22:40 CDT,16.67,84,0.45,0.9,0,NNE,98197.23,102410.06
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 22:46 CDT,16.67,83,0,0.9,0,,98164.78,102376.22
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 22:51 CDT,16.67,83,0,0.45,0,,98164.78,102376.22
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 22:56 CDT,16.67,83,0,0.45,0,,98197.23,102410.06
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 23:01 CDT,16.67,83,0,0.45,0,,98197.23,102410.06
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 23:05 CDT,16.67,83,0,0.45,0,,98197.23,102410.06
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 23:10 CDT,16.67,83,0,0.45,0,,98197.23,102410.06
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 23:17 CDT,16.11,84,0,0.45,0,,98197.23,102418.36
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 23:20 CDT,16.11,84,0,0.45,0,,98197.23,102418.36
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 23:25 CDT,15.56,85,0,0,0,,98197.23,102426.55
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 23:32 CDT,15.56,86,0,0.45,0,,98164.78,102392.7
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 23:35 CDT,15.56,86,0,0.45,0,,98197.23,102426.55
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 23:40 CDT,15.56,86,0,0.45,0,,98197.23,102426.55
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 23:45 CDT,15.56,86,0,0.45,0,,98197.23,102426.55
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 23:50 CDT,16.11,85,0,0,0,,98164.78,102384.52
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/13/2021 23:56 CDT,15.56,85,0,0,0,,98164.78,102392.7
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 00:01 CDT,15.56,85,0,0,0,,98164.78,102392.7
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 00:05 CDT,15.56,86,0,0,0,,98164.78,102392.7
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 00:10 CDT,15.56,86,0,0,0,,98164.78,102392.7
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 00:16 CDT,15.56,86,0,0,0,,98164.78,102392.7
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 00:20 CDT,15.56,86,0,0,0,,98164.78,102392.7
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 00:25 CDT,15.56,87,0,0,0,,98164.78,102392.7
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 00:31 CDT,15,86,0,0,0,,98164.78,102401.07
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 00:35 CDT,15,87,0,0,0,,98164.78,102401.07
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 00:40 CDT,15,88,0,0.45,0,,98164.78,102401.06
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 00:46 CDT,14.44,89,0,0.45,0,,98132.33,102375.61
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 00:50 CDT,14.44,90,0,0.45,0,,98132.33,102375.6
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 00:55 CDT,14.44,90,0,0.45,0,,98164.78,102409.46
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 01:01 CDT,13.89,90,0,0.45,0,,98132.33,102383.89
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 01:05 CDT,14.44,91,0,0.45,0,,98132.33,102375.6
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 01:10 CDT,14.44,90,0,0.45,0,,98132.33,102375.6
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 01:16 CDT,13.89,90,0,0.45,0,,98132.33,102383.89
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 01:20 CDT,13.89,91,0,0.45,0,,98132.33,102383.88
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 01:25 CDT,14.44,91,0,0.45,0,,98132.33,102375.6
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 01:31 CDT,13.89,90,0,0,0,,98132.33,102383.89
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 01:35 CDT,13.89,91,0,0,0,,98132.33,102383.88
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 01:40 CDT,13.89,90,0,0.45,0,,98099.88,102350.03
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 01:46 CDT,13.89,91,0,0.45,0,,98099.88,102350.03
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 01:50 CDT,13.89,92,0.45,0.45,0,NNW,98099.88,102350.02
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 01:55 CDT,13.89,92,0,0.45,0,,98099.88,102350.02
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 02:01 CDT,14.44,91,0,0.45,0,,98099.88,102341.75
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 02:05 CDT,14.44,91,0,0,0,,98099.88,102341.75
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 02:11 CDT,14.44,91,0,0,0,,98099.88,102341.75
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 02:15 CDT,14.44,92,0,0.45,0,,98099.88,102341.74
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 02:20 CDT,14.44,91,0,0.45,0,,98099.88,102341.75
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 02:25 CDT,14.44,90,0,0.45,0,,98067.43,102307.9
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 02:32 CDT,14.44,91,0,0.45,0,,98067.43,102307.89
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 02:35 CDT,14.44,91,0,0.45,0,,98067.43,102307.89
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 02:40 CDT,14.44,92,0,0.45,0,,98067.43,102307.89
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 02:47 CDT,14.44,91,0,0.45,0,,98067.43,102307.89
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 02:50 CDT,14.44,91,0.45,0.45,0,NNW,98067.43,102307.89
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 02:55 CDT,14.44,91,0,0.45,0,,98067.43,102307.89
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 03:01 CDT,14.44,90,0,0.45,0,,98067.43,102307.9
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 03:05 CDT,14.44,90,0,0.45,0,,98067.43,102307.9
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 03:11 CDT,14.44,91,0,0.45,0,,98067.43,102307.89
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 03:16 CDT,14.44,92,0,0.45,0,,98067.43,102307.89
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 03:21 CDT,13.89,91,0,0.45,0,,98067.43,102316.17
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 03:26 CDT,14.44,92,0,0,0,,98067.43,102307.89
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 03:31 CDT,13.89,91,0,0,0,,98034.97,102282.3
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 03:35 CDT,13.89,92,0,0,0,,98067.43,102316.17
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 03:40 CDT,13.89,91,0,0.45,0,,98067.43,102316.17
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 03:46 CDT,13.89,93,0,0.45,0,,98034.97,102282.3
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 03:50 CDT,13.89,93,0,0.45,0,,98067.43,102316.16
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 03:55 CDT,13.89,93,0,0.45,0,,98067.43,102316.16
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 04:02 CDT,13.89,93,0,0,0,,98067.43,102316.16
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 04:05 CDT,14.44,93,0,0,0,,98067.43,102307.89
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 04:10 CDT,14.44,93,0,0,0,,98067.43,102307.89
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 04:17 CDT,14.44,92,0,0,0,,98067.43,102307.89
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 04:20 CDT,13.89,91,0,0,0,,98067.43,102316.17
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 04:25 CDT,13.89,92,0,0.45,0,,98067.43,102316.17
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 04:31 CDT,13.89,93,0,0.45,0,,98067.43,102316.16
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 04:35 CDT,13.89,94,0,0.45,0,,98034.97,102282.29
F7587,Comal_2020_19,29.9545,-98.322,357.8352,5/36/21,i,2021,05/14/2021 04:40 CDT,13.89,94,0,0,0,,98067.43,102316.16
