"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn","kWm"
"Williamson_2019_09",30.706792,271,"1994-01-01",1,1,1994,0.42119212962963,7.007000446,0,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-02",1,2,1994,0.421539351851852,11.04800034,0,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-03",1,3,1994,0.42193287037037,13.34000111,0,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-04",1,4,1994,0.422361111111111,8.403000832,0,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-05",1,5,1994,0.422789351851852,8.142000198,0,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-06",1,6,1994,0.423275462962963,11.83700085,0,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-07",1,7,1994,0.423773148148148,12.79500103,0,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-08",1,8,1994,0.424305555555556,0.967000067,0,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-09",1,9,1994,0.424872685185185,5.032000065,0,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-10",1,10,1994,0.425451388888889,8.716000557,0,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-11",1,11,1994,0.426053240740741,14.39600086,0.009,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-12",1,12,1994,0.426701388888889,12.05800056,2.167000055,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-13",1,13,1994,0.427361111111111,9.817000389,2.717000008,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-14",1,14,1994,0.428043981481481,9.268000603,0,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-15",1,15,1994,0.42875,10.93900013,0,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-16",1,16,1994,0.429490740740741,7.349000454,0,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-17",1,17,1994,0.43025462962963,11.15200043,0,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-18",1,18,1994,0.431030092592593,4.34100008,0,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-19",1,19,1994,0.431828703703704,-1.32400012,0,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-20",1,20,1994,0.432650462962963,2.845000029,4.611999989,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-21",1,21,1994,0.433506944444444,6.544000149,8.663999557,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-22",1,22,1994,0.434363425925926,5.46200037,2.78399992,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-23",1,23,1994,0.43525462962963,6.152000427,4.265999794,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-24",1,24,1994,0.436168981481481,10.69300079,2.163000107,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-25",1,25,1994,0.437083333333333,16.39900017,0.755999982,130.314320604826
"Williamson_2019_09",30.706792,271,"1994-01-26",1,26,1994,0.438020833333333,18.22700119,0,130.314320604826
