"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn","kWm"
"Blanco_2019_16",29.986237,434,"2011-01-01",1,1,2011,0.423391203703704,11.21000099,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-02",1,2,2011,0.423726851851852,4.58700037,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-03",1,3,2011,0.424085648148148,5.072000027,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-04",1,4,2011,0.424479166666667,6.978000164,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-05",1,5,2011,0.424895833333333,13.16600037,0.606000006,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-06",1,6,2011,0.425347222222222,8.886000633,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-07",1,7,2011,0.425821759259259,9.526000023,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-08",1,8,2011,0.426331018518519,11.49700069,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-09",1,9,2011,0.426863425925926,8.204999924,23.10099983,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-10",1,10,2011,0.427418981481481,7.598000526,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-11",1,11,2011,0.427997685185185,2.800000191,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-12",1,12,2011,0.428599537037037,1.531000018,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-13",1,13,2011,0.429236111111111,1.012000084,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-14",1,14,2011,0.429895833333333,3.048000097,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-15",1,15,2011,0.43056712962963,5.077000141,10.52600002,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-16",1,16,2011,0.431273148148148,9.273000717,12.28899956,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-17",1,17,2011,0.432002314814815,8.652000427,0.541000009,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-18",1,18,2011,0.432743055555556,12.21000099,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-19",1,19,2011,0.433530092592593,10.3380003,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-20",1,20,2011,0.434305555555556,9.509000778,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-21",1,21,2011,0.435127314814815,3.286000252,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-22",1,22,2011,0.435960648148148,3.31400013,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-23",1,23,2011,0.436805555555556,6.700000286,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-24",1,24,2011,0.437685185185185,7.01900053,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-25",1,25,2011,0.438564814814815,8.333000183,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-26",1,26,2011,0.439467592592593,4.861000061,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-27",1,27,2011,0.440393518518519,6.778000355,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-28",1,28,2011,0.441342592592593,9.281000137,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-29",1,29,2011,0.442303240740741,11.51500034,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-30",1,30,2011,0.443275462962963,15.94900036,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-01-31",1,31,2011,0.444259259259259,16.29800034,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-01",2,1,2011,0.445266203703704,11.90700054,5.513999939,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-02",2,2,2011,0.446273148148148,-5.110000134,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-03",2,3,2011,0.447314814814815,-7.262000561,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-04",2,4,2011,0.448356481481481,-6.71900034,1.777999997,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-05",2,5,2011,0.449409722222222,-1.804000139,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-06",2,6,2011,0.450486111111111,6.09100008,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-07",2,7,2011,0.4515625,11.39000034,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-08",2,8,2011,0.452650462962963,6.085000515,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-09",2,9,2011,0.453761574074074,6.514000416,4.271999836,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-10",2,10,2011,0.454872685185185,-4.476000309,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-11",2,11,2011,0.456006944444444,-1.172000051,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-12",2,12,2011,0.45712962962963,2.950000048,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-13",2,13,2011,0.458275462962963,5.772000313,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-14",2,14,2011,0.459421296296296,10.16600037,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-15",2,15,2011,0.460578703703704,15.26000118,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-16",2,16,2011,0.461747685185185,18.23500061,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-17",2,17,2011,0.462928240740741,17.79000092,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-18",2,18,2011,0.464108796296296,19.39900017,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-19",2,19,2011,0.465289351851852,18.5720005,0.27700001,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-20",2,20,2011,0.466493055555556,17.83100128,1.003999949,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-21",2,21,2011,0.467685185185185,20.93700027,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-22",2,22,2011,0.468888888888889,19.23400116,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-23",2,23,2011,0.470115740740741,13.83500099,0.319999993,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-24",2,24,2011,0.471331018518518,19.6060009,0.788999975,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-25",2,25,2011,0.47255787037037,16.60800171,1.414999962,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-26",2,26,2011,0.473784722222222,14.41500092,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-27",2,27,2011,0.475011574074074,19.00800133,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-02-28",2,28,2011,0.47625,20.85800171,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-03-01",3,1,2011,0.477488425925926,10.75500011,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-03-02",3,2,2011,0.478726851851852,12.28100014,0,152.876212911494
"Blanco_2019_16",29.986237,434,"2011-03-03",3,3,2011,0.479965277777778,13.40700054,0,152.876212911494
