"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn"
"Bandera_2020_03",29.850369,469,2020-01-01,1,1,2020,0.423726851851852,6.35100030899048,0
"Bandera_2020_03",29.850369,469,2020-01-02,1,2,2020,0.424039351851852,8.76000022888184,0.28600001335144
"Bandera_2020_03",29.850369,469,2020-01-03,1,3,2020,0.424398148148148,12.0800008773804,0
"Bandera_2020_03",29.850369,469,2020-01-04,1,4,2020,0.424768518518519,8.14100074768066,0
"Bandera_2020_03",29.850369,469,2020-01-05,1,5,2020,0.425185185185185,10.19700050354,0
"Bandera_2020_03",29.850369,469,2020-01-06,1,6,2020,0.425625,11.7890005111694,0
"Bandera_2020_03",29.850369,469,2020-01-07,1,7,2020,0.426076388888889,12.1390008926392,0
"Bandera_2020_03",29.850369,469,2020-01-08,1,8,2020,0.426574074074074,8.13600063323975,0
"Bandera_2020_03",29.850369,469,2020-01-09,1,9,2020,0.427094907407407,8.33300018310547,0
"Bandera_2020_03",29.850369,469,2020-01-10,1,10,2020,0.427638888888889,16.9970016479492,0
"Bandera_2020_03",29.850369,469,2020-01-11,1,11,2020,0.428206018518519,15.5600004196167,3.05399990081787
"Bandera_2020_03",29.850369,469,2020-01-12,1,12,2020,0.42880787037037,7.02300024032593,0
"Bandera_2020_03",29.850369,469,2020-01-13,1,13,2020,0.429421296296296,8.77300071716309,0
"Bandera_2020_03",29.850369,469,2020-01-14,1,14,2020,0.430069444444444,14.5370006561279,0
"Bandera_2020_03",29.850369,469,2020-01-15,1,15,2020,0.430740740740741,18.7290000915527,0.0109999999403954
"Bandera_2020_03",29.850369,469,2020-01-16,1,16,2020,0.431435185185185,18.7450008392334,11.3170003890991
"Bandera_2020_03",29.850369,469,2020-01-17,1,17,2020,0.432141203703704,10.7490005493164,39.2799987792969
"Bandera_2020_03",29.850369,469,2020-01-18,1,18,2020,0.432881944444444,11.0160007476807,20.9979991912842
"Bandera_2020_03",29.850369,469,2020-01-19,1,19,2020,0.433634259259259,10.2130002975464,0
"Bandera_2020_03",29.850369,469,2020-01-20,1,20,2020,0.434409722222222,6.29500007629395,0
"Bandera_2020_03",29.850369,469,2020-01-21,1,21,2020,0.435219907407407,7.48200035095215,0
"Bandera_2020_03",29.850369,469,2020-01-22,1,22,2020,0.436041666666667,9.42100048065186,7.59700012207031
"Bandera_2020_03",29.850369,469,2020-01-23,1,23,2020,0.436875,10.7470006942749,0.735000014305115
"Bandera_2020_03",29.850369,469,2020-01-24,1,24,2020,0.437731481481481,10.9290008544922,0
"Bandera_2020_03",29.850369,469,2020-01-25,1,25,2020,0.438611111111111,10.7880001068115,0
"Bandera_2020_03",29.850369,469,2020-01-26,1,26,2020,0.439513888888889,12.0860004425049,0.0149999996647239
"Bandera_2020_03",29.850369,469,2020-01-27,1,27,2020,0.440428240740741,14.7270002365112,0
"Bandera_2020_03",29.850369,469,2020-01-28,1,28,2020,0.441354166666667,14.2390003204346,21.4459991455078
"Bandera_2020_03",29.850369,469,2020-01-29,1,29,2020,0.442303240740741,10.5570001602173,0
"Bandera_2020_03",29.850369,469,2020-01-30,1,30,2020,0.443275462962963,8.48099994659424,0
"Bandera_2020_03",29.850369,469,2020-01-31,1,31,2020,0.444247685185185,5.43000030517578,0
"Bandera_2020_03",29.850369,469,2020-02-01,2,1,2020,0.445243055555556,7.89439964294434,0
"Bandera_2020_03",29.850369,469,2020-02-02,2,2,2020,0.44625,11.2328996658325,0
"Bandera_2020_03",29.850369,469,2020-02-03,2,3,2020,0.447268518518519,13.5429992675781,0
"Bandera_2020_03",29.850369,469,2020-02-04,2,4,2020,0.448310185185185,14.3023996353149,0.425000011920929
"Bandera_2020_03",29.850369,469,2020-02-05,2,5,2020,0.449340277777778,13.1219997406006,0
"Bandera_2020_03",29.850369,469,2020-02-06,2,6,2020,0.450405092592593,-0.472399979829788,0
"Bandera_2020_03",29.850369,469,2020-02-07,2,7,2020,0.451469907407407,4.32839965820312,0
"Bandera_2020_03",29.850369,469,2020-02-08,2,8,2020,0.45255787037037,11.65149974823,0
"Bandera_2020_03",29.850369,469,2020-02-09,2,9,2020,0.453657407407407,9.8129997253418,0.0570000000298023
"Bandera_2020_03",29.850369,469,2020-02-10,2,10,2020,0.454756944444444,20.5914001464844,0.913999974727631
"Bandera_2020_03",29.850369,469,2020-02-11,2,11,2020,0.45587962962963,12.4173994064331,21.4009990692139
