"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn","kWm"
"Sansaba_2020_01",31.28807,351,"2019-01-01",1,1,2019,0.41912037037037,9.619000435,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-02",1,2,2019,0.419456018518519,0.93900007,7.475999832,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-03",1,3,2019,0.419849537037037,-0.129000008,9.390000343,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-04",1,4,2019,0.420266203703704,3.375000238,0.217999995,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-05",1,5,2019,0.420694444444444,8.463000298,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-06",1,6,2019,0.421180555555556,10.56200027,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-07",1,7,2019,0.421678240740741,11.61500072,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-08",1,8,2019,0.422199074074074,13.30500031,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-09",1,9,2019,0.42275462962963,11.06300068,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-10",1,10,2019,0.423344907407407,9.393000603,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-11",1,11,2019,0.423958333333333,10.49700069,0.768999994,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-12",1,12,2019,0.424594907407407,10.15800095,2.157000065,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-13",1,13,2019,0.425266203703704,5.27300024,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-14",1,14,2019,0.425960648148148,3.471000195,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-15",1,15,2019,0.426666666666667,4.81000042,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-16",1,16,2019,0.427418981481481,8.133000374,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-17",1,17,2019,0.42818287037037,12.98900032,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-18",1,18,2019,0.428969907407407,12.77300072,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-19",1,19,2019,0.429780092592593,13.59900093,0.026000001,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-20",1,20,2019,0.430613425925926,2.988000154,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-21",1,21,2019,0.431469907407407,5.086000443,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-22",1,22,2019,0.432349537037037,10.49600029,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-23",1,23,2019,0.433240740740741,8.175000191,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-24",1,24,2019,0.434155092592593,4.421000004,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-25",1,25,2019,0.435104166666667,7.376000404,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-26",1,26,2019,0.436053240740741,7.958000183,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-27",1,27,2019,0.437025462962963,9.55300045,4.522999763,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-28",1,28,2019,0.438020833333333,9.459000587,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-29",1,29,2019,0.439027777777778,7.869000435,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-30",1,30,2019,0.44005787037037,2.84800005,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-01-31",1,31,2019,0.441111111111111,7.574000359,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-01",2,1,2019,0.442164351851852,10.07500076,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-02",2,2,2019,0.443229166666667,15.6260004,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-03",2,3,2019,0.44431712962963,16.98600006,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-04",2,4,2019,0.445428240740741,18.0870018,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-05",2,5,2019,0.446539351851852,18.49700165,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-06",2,6,2019,0.447662037037037,18.7670002,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-07",2,7,2019,0.448796296296296,20.9620018,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-08",2,8,2019,0.449953703703704,6.454000473,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-09",2,9,2019,0.451111111111111,-1.212000012,0.067000002,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-10",2,10,2019,0.452280092592593,1.24000001,0.809000015,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-11",2,11,2019,0.453472222222222,6.422000408,0.426999986,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-12",2,12,2019,0.454664351851852,10.51300049,3.517999887,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-13",2,13,2019,0.455868055555556,7.284000397,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-14",2,14,2019,0.457083333333333,9.022000313,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-15",2,15,2019,0.458298611111111,17.72800064,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-16",2,16,2019,0.459537037037037,15.82500076,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-17",2,17,2019,0.460775462962963,8.521000862,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-18",2,18,2019,0.462013888888889,9.223999977,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-19",2,19,2019,0.463263888888889,5.752000332,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-20",2,20,2019,0.464525462962963,2.556000233,0.915000021,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-21",2,21,2019,0.465787037037037,8.384000778,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-22",2,22,2019,0.467060185185185,9.429000854,1.886999965,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-23",2,23,2019,0.468333333333333,11.74300098,0.034000002,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-24",2,24,2019,0.469618055555556,11.06000042,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-25",2,25,2019,0.470914351851852,8.529000282,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-26",2,26,2019,0.472199074074074,11.68100071,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-27",2,27,2019,0.473506944444444,17.91400146,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-02-28",2,28,2019,0.474803240740741,12.8550005,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-03-01",3,1,2019,0.476111111111111,2.116000175,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-03-02",3,2,2019,0.477418981481481,10.30200005,0.391000003,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-03-03",3,3,2019,0.478726851851852,6.037000179,1.470999956,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-03-04",3,4,2019,0.480046296296296,-0.594000041,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-03-05",3,5,2019,0.481365740740741,-4.077000141,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-03-06",3,6,2019,0.482685185185185,-0.167000011,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-03-07",3,7,2019,0.48400462962963,3.961000204,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-03-08",3,8,2019,0.485335648148148,13.38000107,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-03-09",3,9,2019,0.486655092592593,18.89300156,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-03-10",3,10,2019,0.487986111111111,17.26600075,0.504000008,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-03-11",3,11,2019,0.48931712962963,14.68300056,0,64.9285882200651
"Sansaba_2020_01",31.28807,351,"2019-03-12",3,12,2019,0.490648148148148,12.61500072,0,64.9285882200651
