"site","lat_deg","elv_m","date","m","i","year","sf","tair","pn","kWm"
"Blanco_2019_16",29.986237,434,"2019-01-01",1,1,2019,0.423368055555556,9.56300067901611,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-02",1,2,2019,0.423703703703704,3.1800000667572,2.01799988746643,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-03",1,3,2019,0.424050925925926,2.32800006866455,26.8050003051758,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-04",1,4,2019,0.424444444444444,5.82000017166138,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-05",1,5,2019,0.424872685185185,10.2250003814697,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-06",1,6,2019,0.4253125,11.452000617981,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-07",1,7,2019,0.425787037037037,15.3780002593994,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-08",1,8,2019,0.426284722222222,16.7030010223389,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-09",1,9,2019,0.42681712962963,15.5730009078979,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-10",1,10,2019,0.427372685185185,10.1120004653931,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-11",1,11,2019,0.427951388888889,10.1090002059937,0.635999977588654,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-12",1,12,2019,0.428564814814815,11.3480005264282,11.3520002365112,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-13",1,13,2019,0.429189814814815,7.86100053787231,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-14",1,14,2019,0.429837962962963,5.86700010299683,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-15",1,15,2019,0.430520833333333,4.72800016403198,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-16",1,16,2019,0.431215277777778,7.97200059890747,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-17",1,17,2019,0.431944444444444,12.94700050354,0.425000011920929,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-18",1,18,2019,0.432685185185185,16.4000015258789,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-19",1,19,2019,0.433460648148148,12.3760004043579,0.0549999997019768,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-20",1,20,2019,0.434247685185185,5.09200000762939,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-21",1,21,2019,0.43505787037037,6.50500011444092,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-22",1,22,2019,0.435891203703704,9.27500057220459,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-23",1,23,2019,0.436747685185185,9.28000068664551,7.36999988555908,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-24",1,24,2019,0.437615740740741,4.64400005340576,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-25",1,25,2019,0.43849537037037,7.48000049591064,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-26",1,26,2019,0.439398148148148,8.26500034332275,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-27",1,27,2019,0.440324074074074,9.76600074768066,20.9260005950928,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-28",1,28,2019,0.441261574074074,10.2090005874634,0.591000020503998,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-29",1,29,2019,0.442233796296296,10.7830009460449,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-30",1,30,2019,0.443194444444444,4.42000007629395,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-01-31",1,31,2019,0.444178240740741,6.50300025939941,0.247999995946884,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-02-01",2,1,2019,0.445185185185185,10.4900007247925,0.456999987363815,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-02-02",2,2,2019,0.446203703703704,15.4060010910034,0.647000014781952,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-02-03",2,3,2019,0.447233796296296,16.0750007629395,0.063000001013279,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-02-04",2,4,2019,0.448275462962963,18.855001449585,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-02-05",2,5,2019,0.449328703703704,19.8430004119873,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-02-06",2,6,2019,0.450405092592593,20.2020015716553,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-02-07",2,7,2019,0.451481481481481,20.3930015563965,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-02-08",2,8,2019,0.452569444444444,9.54200077056885,0.892000019550323,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-02-09",2,9,2019,0.453680555555556,0.5,3.00500011444092,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-02-10",2,10,2019,0.454791666666667,2.03900003433228,3.04699993133545,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-02-11",2,11,2019,0.455914351851852,7.51700019836426,0.593999981880188,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-02-12",2,12,2019,0.457037037037037,9.80700016021729,0.542999982833862,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-02-13",2,13,2019,0.45818287037037,8.97100067138672,0,222.18799251126
"Blanco_2019_16",29.986237,434,"2019-02-14",2,14,2019,0.459328703703704,8.47600078582764,0,222.18799251126
